File	Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Original Index	review	type	Reason	offset
SMA03126_20210611_200000.wav	52	Spectrogram 1	1	Leptodactylus_fuscus	41.461333333	41.994666667	1570.3125	3070.3125	199	0			0
SMA03126_20210611_200000.wav	53	Spectrogram 1	1	Leptodactylus_fuscus	43.317333333	43.594666667	1546.875	2765.625	210	1			0
SMA03126_20210611_200000.wav	54	Spectrogram 1	1	Leptodactylus_fuscus	44.48	44.928	1992.1875	3164.0625	215	0			0
SMA03126_20210611_200000.wav	55	Spectrogram 1	1	Leptodactylus_fuscus	44.746666667	45.408	1546.875	3914.0625	216	0			0
SMA03126_20210611_200000.wav	56	Spectrogram 1	1	Leptodactylus_fuscus	45.514666667	45.834666667	1570.3125	2789.0625	219	0			0
SMA03126_20210611_200000.wav	57	Spectrogram 1	1	Leptodactylus_fuscus	45.984	46.218666667	1523.4375	2812.5	220	0			0
SMA03126_20210611_200000.wav	58	Spectrogram 1	1	Leptodactylus_fuscus	46.410666667	46.901333333	1546.875	3117.1875	223	0			0
SMA03126_20210611_200000.wav	59	Spectrogram 1	1	Boana_platanera	47.264	47.402666667	1523.4375	2156.25	225	0			0
SMA03126_20210611_200000.wav	60	Spectrogram 1	1	Leptodactylus_fuscus	47.530666667	47.744	1921.875	2765.625	228	0			0
SMA03126_20210611_200000.wav	61	Spectrogram 1	1	Leptodactylus_fuscus	48.064	48.288	2039.0625	3421.875	229	0			0
SMA03126_20210611_200000.wav	62	Spectrogram 1	1	Leptodactylus_fuscus	48.736	49.109333333	1851.5625	3914.0625	231	0			0
SMA03126_20210611_200000.wav	63	Spectrogram 1	1	Leptodactylus_fuscus	49.664	49.866666667	1968.75	3093.75	235	0			0
SMA03126_20210611_200000.wav	64	Spectrogram 1	1	Leptodactylus_fuscus	50.176	50.357333333	1992.1875	2742.1875	240	0			0
SMA03126_20210611_200000.wav	65	Spectrogram 1	1	Leptodactylus_fuscus	50.784	50.965333333	1570.3125	3117.1875	241	0			0
SMA03126_20210611_200000.wav	66	Spectrogram 1	1	Boana_platanera	51.722666667	51.914666667	1593.75	2085.9375	245	0			0
SMA03126_20210611_200000.wav	67	Spectrogram 1	1	Boana_platanera	52.277333333	52.405333333	1500.0	2062.5	247	1			0
SMA03126_20210611_200000.wav	68	Spectrogram 1	1	Boana_platanera	53.130666667	53.301333333	1546.875	2062.5	251	0			0
SMA03126_20210611_200000.wav	69	Spectrogram 1	1	Leptodactylus_fuscus	54.058666667	54.176	10335.9375	11789.0625	253	0			0
SMA03126_20210611_200000.wav	70	Spectrogram 1	1	Leptodactylus_fuscus	54.698666667	54.933333333	1781.25	2718.75	255	0			0
SMA03126_20210611_200000.wav	71	Spectrogram 1	1	Leptodactylus_fuscus	55.285333333	55.594666667	1500.0	2671.875	259	0			0
SMA03126_20210611_200000.wav	72	Spectrogram 1	1	Leptodactylus_fuscus	56.490666667	56.64	2015.625	2695.3125	268	0			0
SMA03126_20210611_200000.wav	73	Spectrogram 1	1	Boana_platanera	56.682666667	56.853333333	1570.3125	2250.0	269	1			0
SMA03126_20210611_200000.wav	74	Spectrogram 1	1	Boana_platanera	57.109333333	57.290666667	1593.75	2015.625	273	1			0
SMA03126_20210611_200000.wav	75	Spectrogram 1	1	Leptodactylus_fuscus	57.365333333	57.514666667	2015.625	2742.1875	275	0			0
SMA03126_20210611_200000.wav	76	Spectrogram 1	1	Boana_platanera	57.557333333	57.728	1523.4375	2062.5	279	0			0
SMA03126_20210611_200000.wav	77	Spectrogram 1	1	Boana_platanera	58.421333333	58.56	1546.875	2039.0625	282	1			0
SMA03126_20210611_200000.wav	78	Spectrogram 1	1	Leptodactylus_fuscus	58.858666667	59.029333333	2039.0625	2718.75	285	0			0
SMA03126_20210611_200000.wav	79	Spectrogram 1	1	Leptodactylus_fuscus	59.456	59.648	2132.8125	2765.625	287	0			0
SMA03247_20210605_200000.wav	80	Spectrogram 1	1	Boana_platanera	61.066666667	61.226666667	1406.25	1828.125	293	0			60
SMA03247_20210605_200000.wav	81	Spectrogram 1	1	Boana_platanera	61.365333333	61.696	1453.125	1804.6875	294	0			60
SMA03247_20210605_200000.wav	82	Spectrogram 1	1	Boana_platanera	62.890666667	63.050666667	1335.9375	1828.125	297	0			60
SMA03247_20210605_200000.wav	83	Spectrogram 1	1	Boana_platanera	63.626666667	63.903999999999996	1406.25	1851.5625	298	0			60
SMA03247_20210605_200000.wav	84	Spectrogram 1	1	Boana_platanera	64.544	64.725333333	1406.25	1851.5625	300	0			60
SMA03247_20210605_200000.wav	85	Spectrogram 1	1	Boana_platanera	65.152	65.301333333	1406.25	1828.125	301	0			60
SMA03247_20210605_200000.wav	86	Spectrogram 1	1	Boana_platanera	66.325333333	66.517333333	1125.0	1992.1875	305	0			60
SMA03247_20210605_200000.wav	87	Spectrogram 1	1	Boana_platanera	67.84	67.989333333	1335.9375	1851.5625	308	0			60
SMA03247_20210605_200000.wav	88	Spectrogram 1	1	Boana_platanera	70.997333333	71.317333333	1195.3125	1898.4375	318	0			60
SMA03247_20210605_200000.wav	89	Spectrogram 1	1	Boana_platanera	72.544	72.736	1382.8125	1921.875	325	0			60
SMA03247_20210605_200000.wav	90	Spectrogram 1	1	Boana_platanera	73.546666667	73.845333333	1312.5	1898.4375	332	0			60
SMA03247_20210605_200000.wav	91	Spectrogram 1	1	Boana_platanera	74.03733333299999	74.272	1125.0	1851.5625	334	0			60
SMA03247_20210605_200000.wav	92	Spectrogram 1	1	Boana_platanera	76.544	76.693333333	1359.375	1828.125	341	0			60
SMA03247_20210605_200000.wav	93	Spectrogram 1	1	Boana_platanera	77.536	77.866666667	1242.1875	1875.0	345	0			60
SMA03247_20210605_200000.wav	94	Spectrogram 1	1	Boana_platanera	78.570666667	78.848	1312.5	1875.0	351	0			60
SMA03247_20210605_200000.wav	95	Spectrogram 1	1	Boana_platanera	79.03999999999999	79.285333333	1242.1875	1945.3125	353	0			60
SMA03247_20210605_200000.wav	96	Spectrogram 1	1	Boana_platanera	79.477333333	79.776	515.625	1921.875	355	0			60
SMA03247_20210605_200000.wav	97	Spectrogram 1	1	Boana_platanera	80.0	80.224	1359.375	1875.0	357	0			60
SMA03247_20210605_200000.wav	98	Spectrogram 1	1	Boana_platanera	80.821333333	81.205333333	1171.875	1898.4375	363	0			60
SMA03247_20210605_200000.wav	99	Spectrogram 1	1	Boana_platanera	81.418666667	81.642666667	1406.25	2015.625	365	0			60
SMA03247_20210605_200000.wav	100	Spectrogram 1	1	Boana_platanera	81.866666667	82.058666667	1218.75	2039.0625	368	0			60
SMA03247_20210605_200000.wav	101	Spectrogram 1	1	Boana_platanera	82.421333333	82.634666667	1171.875	1898.4375	370	0			60
SMA03247_20210605_200000.wav	102	Spectrogram 1	1	Boana_platanera	82.88	83.072	1171.875	1875.0	373	0			60
SMA03247_20210605_200000.wav	103	Spectrogram 1	1	Boana_platanera	83.466666667	83.712	1265.625	1828.125	376	0			60
SMA03247_20210605_200000.wav	104	Spectrogram 1	1	Boana_platanera	84.0	84.19200000000001	1359.375	1968.75	379	0			60
SMA03247_20210605_200000.wav	105	Spectrogram 1	1	Boana_platanera	85.78133333299999	85.909333333	1335.9375	1828.125	383	0			60
SMA03247_20210605_200000.wav	106	Spectrogram 1	1	Boana_platanera	86.389333333	86.581333333	1148.4375	1851.5625	387	0			60
SMA03247_20210605_200000.wav	107	Spectrogram 1	1	Boana_platanera	86.869333333	87.072	1242.1875	1828.125	391	0			60
SMA03247_20210605_200000.wav	108	Spectrogram 1	1	Boana_platanera	87.392	87.594666667	1335.9375	1851.5625	393	0			60
SMA03247_20210605_200000.wav	109	Spectrogram 1	1	Boana_platanera	87.850666667	88.010666667	1335.9375	1828.125	394	0			60
SMA03247_20210605_200000.wav	110	Spectrogram 1	1	Boana_platanera	89.397333333	89.578666667	1406.25	1968.75	400	0			60
SMA03247_20210605_200000.wav	111	Spectrogram 1	1	Boana_platanera	89.888	90.133333333	1382.8125	1851.5625	402	0			60
SMA03247_20210605_200000.wav	112	Spectrogram 1	1	Boana_platanera	90.421333333	90.624	1195.3125	1898.4375	405	0			60
SMA03247_20210605_200000.wav	113	Spectrogram 1	1	Boana_platanera	90.890666667	91.104	1359.375	1828.125	406	0			60
SMA03247_20210605_200000.wav	114	Spectrogram 1	1	Boana_platanera	91.658666667	91.904	1148.4375	1804.6875	409	0			60
SMA03247_20210605_200000.wav	115	Spectrogram 1	1	Boana_platanera	92.202666667	92.373333333	1195.3125	1921.875	411	0			60
SMA03247_20210605_200000.wav	116	Spectrogram 1	1	Boana_platanera	92.896	93.045333333	1359.375	1828.125	414	0			60
SMA03247_20210605_200000.wav	117	Spectrogram 1	1	Boana_platanera	93.429333333	93.578666667	1382.8125	1851.5625	417	0			60
SMA03247_20210605_200000.wav	118	Spectrogram 1	1	Boana_platanera	93.866666667	94.048	1476.5625	1851.5625	418	0			60
SMA03247_20210605_200000.wav	119	Spectrogram 1	1	Boana_platanera	94.197333333	94.47466666700001	1335.9375	1828.125	421	0			60
SMA03247_20210605_200000.wav	120	Spectrogram 1	1	Boana_platanera	94.816	94.976	1382.8125	1851.5625	424	0			60
SMA03247_20210605_200000.wav	121	Spectrogram 1	1	Boana_platanera	95.402666667	95.648	1429.6875	1804.6875	425	0			60
SMA03247_20210605_200000.wav	122	Spectrogram 1	1	Boana_platanera	97.322666667	97.557333333	1476.5625	1828.125	431	0			60
SMA03247_20210605_200000.wav	123	Spectrogram 1	1	Boana_platanera	97.802666667	98.08	1429.6875	1781.25	432	0			60
SMA03247_20210605_200000.wav	124	Spectrogram 1	1	Boana_platanera	98.27199999999999	98.442666667	1406.25	1828.125	434	0			60
SMA03247_20210605_200000.wav	125	Spectrogram 1	1	Boana_platanera	99.210666667	99.392	1382.8125	1828.125	436	0			60
SMA03247_20210605_200000.wav	126	Spectrogram 1	1	Boana_platanera	100.085333333	100.352	1500.0	1851.5625	437	0			60
SMA03247_20210605_200000.wav	127	Spectrogram 1	1	Boana_platanera	100.565333333	100.72533333300001	1406.25	1851.5625	439	0			60
SMA03247_20210605_200000.wav	128	Spectrogram 1	1	Boana_platanera	101.03466666700001	101.184	1476.5625	1828.125	441	0			60
SMA03247_20210605_200000.wav	129	Spectrogram 1	1	Boana_platanera	101.632	101.78133333299999	1406.25	1828.125	442	0			60
SMA03247_20210605_200000.wav	130	Spectrogram 1	1	Boana_platanera	102.133333333	102.314666667	1101.5625	2062.5	444	0			60
SMA03247_20210605_200000.wav	131	Spectrogram 1	1	Boana_platanera	102.698666667	102.98666666700001	1500.0	1804.6875	446	1			60
SMA03247_20210605_200000.wav	132	Spectrogram 1	1	Boana_platanera	103.27466666699999	103.424	1429.6875	1804.6875	448	0			60
SMA03247_20210605_200000.wav	133	Spectrogram 1	1	Boana_platanera	104.32	104.47999999999999	1429.6875	1828.125	452	0			60
SMA03247_20210605_200000.wav	134	Spectrogram 1	1	Boana_platanera	104.896	105.03466666700001	1453.125	1828.125	455	0			60
SMA03247_20210605_200000.wav	135	Spectrogram 1	1	Boana_platanera	106.026666667	106.208	1406.25	1828.125	458	0			60
SMA03247_20210605_200000.wav	136	Spectrogram 1	1	Boana_platanera	106.88	107.093333333	1476.5625	1828.125	459	0			60
SMA03247_20210605_200000.wav	137	Spectrogram 1	1	Boana_platanera	107.968	108.16	1265.625	1898.4375	462	0			60
SMA03247_20210605_200000.wav	138	Spectrogram 1	1	Boana_platanera	108.47999999999999	108.714666667	1429.6875	1851.5625	463	0			60
SMA03247_20210605_200000.wav	139	Spectrogram 1	1	Boana_platanera	109.28	109.408	1406.25	1851.5625	466	0			60
SMA03247_20210605_200000.wav	140	Spectrogram 1	1	Boana_platanera	109.802666667	110.133333333	1335.9375	1828.125	468	0			60
SMA03247_20210605_200000.wav	141	Spectrogram 1	1	Boana_platanera	110.325333333	110.570666667	1335.9375	1828.125	470	0			60
SMA03247_20210605_200000.wav	142	Spectrogram 1	1	Boana_platanera	111.136	111.285333333	1453.125	1875.0	472	0			60
SMA03247_20210605_200000.wav	143	Spectrogram 1	1	Boana_platanera	112.672	112.885333333	1406.25	1992.1875	478	0			60
SMA03247_20210605_200000.wav	144	Spectrogram 1	1	Boana_platanera	113.098666667	113.29066666700001	1382.8125	2109.375	480	0			60
SMA03247_20210605_200000.wav	145	Spectrogram 1	1	Boana_platanera	113.72800000000001	113.96266666700001	1500.0	2179.6875	482	0			60
SMA03247_20210605_200000.wav	146	Spectrogram 1	1	Boana_platanera	114.154666667	114.464	1359.375	2132.8125	484	0			60
SMA03247_20210605_200000.wav	147	Spectrogram 1	1	Boana_platanera	116.21333333300001	116.362666667	1406.25	1828.125	490	0			60
SMA03247_20210605_200000.wav	148	Spectrogram 1	1	Boana_platanera	117.45066666700001	117.674666667	1429.6875	1804.6875	493	0			60
SMA03247_20210605_200000.wav	149	Spectrogram 1	1	Boana_platanera	118.54933333299999	118.70933333299999	1335.9375	2062.5	498	0			60
SMA03247_20210605_200000.wav	150	Spectrogram 1	1	Boana_platanera	119.029333333	119.2	1382.8125	1828.125	501	0			60
SMA03247_20210606_200000.wav	151	Spectrogram 1	1	Boana_platanera	121.418666667	121.589333333	1429.6875	1875.0	513	0			120
SMA03247_20210606_200000.wav	152	Spectrogram 1	1	Boana_platanera	121.866666667	122.037333333	1429.6875	1898.4375	517	0			120
SMA03247_20210606_200000.wav	153	Spectrogram 1	1	Boana_platanera	122.357333333	122.538666667	1453.125	1968.75	520	0			120
SMA03247_20210606_200000.wav	154	Spectrogram 1	1	Boana_platanera	122.773333333	123.029333333	1500.0	1898.4375	523	0			120
SMA03247_20210606_200000.wav	155	Spectrogram 1	1	Boana_platanera	123.253333333	123.488	1523.4375	1875.0	525	0			120
SMA03247_20210606_200000.wav	156	Spectrogram 1	1	Boana_platanera	123.765333333	123.936	1054.6875	1921.875	528	1			120
SMA03247_20210606_200000.wav	157	Spectrogram 1	1	Boana_platanera	125.962666667	126.208	1453.125	1921.875	536	0			120
SMA03247_20210606_200000.wav	158	Spectrogram 1	1	Boana_platanera	127.296	127.445333333	1429.6875	1898.4375	540	0			120
SMA03247_20210606_200000.wav	159	Spectrogram 1	1	Boana_platanera	127.658666667	127.914666667	1476.5625	1875.0	544	0			120
SMA03247_20210606_200000.wav	160	Spectrogram 1	1	Boana_platanera	128.224	128.373333333	1406.25	1898.4375	547	1			120
SMA03247_20210606_200000.wav	161	Spectrogram 1	1	Boana_platanera	128.693333333	128.832	1101.5625	1945.3125	549	0			120
SMA03247_20210606_200000.wav	162	Spectrogram 1	1	Boana_platanera	129.184	129.322666667	1500.0	1898.4375	551	0			120
SMA03247_20210606_200000.wav	163	Spectrogram 1	1	Boana_platanera	129.632	129.898666667	1500.0	1875.0	553	0			120
SMA03247_20210606_200000.wav	164	Spectrogram 1	1	Boana_platanera	133.653333333	133.930666667	1523.4375	1898.4375	571	0			120
SMA03247_20210606_200000.wav	165	Spectrogram 1	1	Boana_platanera	134.208	134.378666667	1406.25	1968.75	576	0			120
SMA03247_20210606_200000.wav	166	Spectrogram 1	1	Boana_platanera	134.624	134.805333333	1429.6875	1945.3125	578	0			120
SMA03247_20210606_200000.wav	167	Spectrogram 1	1	Boana_platanera	135.082666667	135.306666667	281.25	2273.4375	580	0			120
SMA03247_20210606_200000.wav	168	Spectrogram 1	1	Boana_platanera	135.690666667	135.989333333	1476.5625	1898.4375	585	0			120
SMA03247_20210606_200000.wav	169	Spectrogram 1	1	Boana_platanera	138.24	138.432	1453.125	1898.4375	596	0			120
SMA03247_20210606_200000.wav	170	Spectrogram 1	1	Boana_platanera	139.434666667	139.690666667	1500.0	1921.875	600	0			120
SMA03247_20210606_200000.wav	171	Spectrogram 1	1	Boana_platanera	139.904	140.170666667	1476.5625	1898.4375	603	0			120
SMA03247_20210606_200000.wav	172	Spectrogram 1	1	Boana_platanera	140.36266666699998	140.618666667	1429.6875	1921.875	604	0			120
SMA03247_20210606_200000.wav	173	Spectrogram 1	1	Boana_platanera	140.949333333	141.088	1476.5625	1921.875	609	0			120
SMA03247_20210606_200000.wav	174	Spectrogram 1	1	Boana_platanera	141.173333333	141.557333333	1500.0	1921.875	610	0			120
SMA03247_20210606_200000.wav	175	Spectrogram 1	1	Boana_platanera	141.824	141.984	1359.375	1898.4375	611	0			120
SMA03247_20210606_200000.wav	176	Spectrogram 1	1	Boana_platanera	142.293333333	142.464	1429.6875	1921.875	614	0			120
SMA03247_20210606_200000.wav	177	Spectrogram 1	1	Boana_platanera	144.576	144.682666667	1312.5	1851.5625	624	0			120
SMA03247_20210606_200000.wav	178	Spectrogram 1	1	Boana_platanera	144.992	145.141333333	1406.25	1875.0	628	0			120
SMA03247_20210606_200000.wav	179	Spectrogram 1	1	Boana_platanera	145.834666667	146.005333333	1382.8125	1898.4375	631	0			120
SMA03247_20210606_200000.wav	180	Spectrogram 1	1	Boana_platanera	146.282666667	146.432	1453.125	1921.875	633	0			120
SMA03247_20210606_200000.wav	181	Spectrogram 1	1	Boana_platanera	148.448	148.597333333	1382.8125	1875.0	644	0			120
SMA03247_20210606_200000.wav	182	Spectrogram 1	1	Boana_platanera	148.906666667	149.077333333	1429.6875	1898.4375	646	0			120
SMA03247_20210606_200000.wav	183	Spectrogram 1	1	Boana_platanera	149.376	149.898666667	1429.6875	1898.4375	649	0			120
SMA03247_20210606_200000.wav	184	Spectrogram 1	1	Boana_platanera	150.144	150.304	1476.5625	1875.0	652	0			120
SMA03247_20210606_200000.wav	185	Spectrogram 1	1	Boana_platanera	151.52	151.68	1476.5625	1945.3125	656	0			120
SMA03247_20210606_200000.wav	186	Spectrogram 1	1	Boana_platanera	152.0	152.128	1429.6875	1921.875	658	0			120
SMA03247_20210606_200000.wav	187	Spectrogram 1	1	Boana_platanera	152.416	152.586666667	1382.8125	1968.75	663	0			120
SMA03247_20210606_200000.wav	188	Spectrogram 1	1	Boana_platanera	152.810666667	152.992	1453.125	1921.875	665	0			120
SMA03247_20210606_200000.wav	189	Spectrogram 1	1	Boana_platanera	153.312	153.493333333	1054.6875	1921.875	666	0			120
SMA03247_20210606_200000.wav	190	Spectrogram 1	1	Boana_platanera	153.770666667	153.984	867.1875	1921.875	668	1			120
SMA03247_20210606_200000.wav	191	Spectrogram 1	1	Boana_platanera	154.794666667	154.933333333	1406.25	1875.0	673	0			120
SMA03247_20210606_200000.wav	192	Spectrogram 1	1	Boana_platanera	155.008	155.12533333300001	1476.5625	1968.75	674	0			120
SMA03247_20210606_200000.wav	193	Spectrogram 1	1	Boana_platanera	155.10399999999998	155.36	1078.125	1921.875	676	0			120
SMA03247_20210606_200000.wav	194	Spectrogram 1	1	Boana_platanera	155.79733333299998	155.946666667	1101.5625	1921.875	680	1			120
SMA03247_20210606_200000.wav	195	Spectrogram 1	1	Boana_platanera	156.224	156.416	1406.25	1945.3125	681	0			120
SMA03247_20210606_200000.wav	196	Spectrogram 1	1	Boana_platanera	157.045333333	157.749333333	1054.6875	1968.75	685	1			120
SMA03247_20210606_200000.wav	197	Spectrogram 1	1	Boana_platanera	157.962666667	158.112	1476.5625	1921.875	690	0			120
SMA03247_20210606_200000.wav	198	Spectrogram 1	1	Boana_platanera	159.52	159.722666667	1429.6875	1945.3125	699	0			120
SMA03247_20210606_200000.wav	199	Spectrogram 1	1	Boana_platanera	160.14933333300002	160.32	1195.3125	1921.875	702	0			120
SMA03247_20210606_200000.wav	200	Spectrogram 1	1	Boana_platanera	160.469333333	160.789333333	1359.375	1945.3125	706	0			120
SMA03247_20210606_200000.wav	201	Spectrogram 1	1	Boana_platanera	161.088	161.33333333299998	1453.125	1898.4375	711	0			120
SMA03247_20210606_200000.wav	202	Spectrogram 1	1	Boana_platanera	162.31466666699998	162.624	1453.125	1945.3125	718	0			120
SMA03247_20210606_200000.wav	203	Spectrogram 1	1	Boana_platanera	162.741333333	162.88	1429.6875	1875.0	719	0			120
SMA03247_20210606_200000.wav	204	Spectrogram 1	1	Boana_platanera	163.210666667	163.498666667	1546.875	1945.3125	722	0			120
SMA03247_20210606_200000.wav	205	Spectrogram 1	1	Boana_platanera	163.584	163.744	1546.875	1992.1875	725	0			120
SMA03247_20210606_200000.wav	206	Spectrogram 1	1	Boana_platanera	163.96800000000002	164.117333333	1382.8125	1945.3125	726	0			120
SMA03247_20210606_200000.wav	207	Spectrogram 1	1	Boana_platanera	164.352	164.757333333	1500.0	1992.1875	728	0			120
SMA03247_20210606_200000.wav	208	Spectrogram 1	1	Boana_platanera	165.706666667	165.994666667	1382.8125	1945.3125	735	0			120
