Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
40	Spectrogram 1	1	13.212154195011339	13.79265306122449	9948.33984375	10960.400390625	21.51219512195122	22050	noise
41	Spectrogram 1	1	13.525623582766439	13.699773242630386	12403.125	12812.255859375	21.51219512195122	22050	noise
42	Spectrogram 1	1	13.537233560090703	13.746213151927437	15159.375	15676.171875	21.51219512195122	22050	noise
43	Spectrogram 1	1	13.537233560090703	13.990022675736961	2756.25	3337.646484375	21.51219512195122	22050	Diasporus gularis
44	Spectrogram 1	1	14.222222222222221	14.373151927437641	10099.072265625	10615.869140625	21.51219512195122	22050	noise
45	Spectrogram 1	1	14.431201814058957	14.616961451247166	10572.802734375	11003.466796875	21.51219512195122	22050	noise
46	Spectrogram 1	1	14.605351473922903	14.70984126984127	17226.5625	17829.4921875	21.51219512195122	22050	noise
47	Spectrogram 1	1	14.686621315192744	15.162630385487528	9991.40625	10745.068359375	21.51219512195122	22050	noise
48	Spectrogram 1	1	14.837551020408164	15.034920634920635	13436.71875	13802.783203125	21.51219512195122	22050	noise
49	Spectrogram 1	1	15.27873015873016	15.51092970521542	9883.740234375	10938.8671875	21.51219512195122	22050	noise
50	Spectrogram 1	1	15.313560090702948	15.51092970521542	11089.599609375	11843.26171875	21.51219512195122	22050	noise
51	Spectrogram 1	1	15.696689342403628	15.928888888888888	10637.40234375	11046.533203125	21.51219512195122	22050	noise
52	Spectrogram 1	1	15.801179138321995	15.917278911564626	12037.060546875	12424.658203125	21.51219512195122	22050	noise
53	Spectrogram 1	1	15.963718820861677	16.207528344671204	10077.5390625	10443.603515625	21.51219512195122	22050	noise
54	Spectrogram 1	1	16.288798185941044	16.451337868480724	14685.64453125	15051.708984375	21.51219512195122	22050	noise
55	Spectrogram 1	1	16.31201814058957	16.70675736961451	2734.716796875	3316.11328125	21.51219512195122	22050	Diasporus gularis
56	Spectrogram 1	1	16.4281179138322	16.579047619047618	10852.734375	11218.798828125	21.51219512195122	22050	noise
57	Spectrogram 1	1	17.136326530612244	17.287256235827666	10486.669921875	10895.80078125	21.51219512195122	22050	noise
58	Spectrogram 1	1	17.426575963718822	17.554285714285715	16602.099609375	17915.625	21.51219512195122	22050	noise
59	Spectrogram 1	1	17.449795918367347	17.600725623582765	12252.392578125	12769.189453125	21.51219512195122	22050	noise
60	Spectrogram 1	1	17.46140589569161	17.69360544217687	9926.806640625	10702.001953125	21.51219512195122	22050	noise
61	Spectrogram 1	1	17.47301587301587	17.57750566893424	7751.953125	8268.75	21.51219512195122	22050	noise
62	Spectrogram 1	1	17.47301587301587	17.589115646258502	6632.2265625	7278.22265625	21.51219512195122	22050	noise
63	Spectrogram 1	1	17.751655328798186	17.84453514739229	17075.830078125	17700.29296875	21.51219512195122	22050	noise
64	Spectrogram 1	1	18.413424036281178	18.5643537414966	10163.671875	10938.8671875	21.51219512195122	22050	noise
65	Spectrogram 1	1	18.866213151927436	19.17968253968254	10206.73828125	11089.599609375	21.51219512195122	22050	noise
66	Spectrogram 1	1	19.237732426303854	19.60925170068027	2820.849609375	3316.11328125	21.51219512195122	22050	Diasporus gularis
67	Spectrogram 1	1	19.388662131519276	19.99238095238095	9840.673828125	12403.125	21.51219512195122	22050	noise
68	Spectrogram 1	1	19.435102040816325	19.52798185941043	17161.962890625	17807.958984375	21.51219512195122	22050	noise
69	Spectrogram 1	1	19.6324716553288	19.748571428571427	17140.4296875	17937.158203125	21.51219512195122	22050	noise
70	Spectrogram 1	1	19.655691609977325	19.922721088435374	15223.974609375	15546.97265625	21.51219512195122	22050	noise
71	Spectrogram 1	1	20.003990929705214	20.09687074829932	17334.228515625	17915.625	21.51219512195122	22050	noise
72	Spectrogram 1	1	20.120090702947845	20.538049886621316	9948.33984375	11714.0625	21.51219512195122	22050	noise
73	Spectrogram 1	1	20.17814058956916	20.340680272108845	2777.783203125	3165.380859375	21.51219512195122	22050	noise
74	Spectrogram 1	1	20.387120181405894	20.54965986394558	12941.455078125	13264.453125	21.51219512195122	22050	noise
75	Spectrogram 1	1	20.723809523809525	21.176598639455783	9991.40625	11649.462890625	21.51219512195122	22050	noise
76	Spectrogram 1	1	21.35074829931973	21.73387755102041	9969.873046875	11757.12890625	21.51219512195122	22050	noise
77	Spectrogram 1	1	21.582947845804988	21.687437641723356	17054.296875	17937.158203125	21.51219512195122	22050	noise
78	Spectrogram 1	1	21.791927437641725	22.325986394557823	10012.939453125	11584.86328125	21.51219512195122	22050	noise
79	Spectrogram 1	1	21.908027210884352	22.151836734693877	15051.708984375	15633.10546875	21.51219512195122	22050	noise
80	Spectrogram 1	1	21.93124716553288	22.04734693877551	17161.962890625	17980.224609375	21.51219512195122	22050	noise
81	Spectrogram 1	1	22.337596371882086	22.442086167800454	17011.23046875	17528.02734375	21.51219512195122	22050	noise
82	Spectrogram 1	1	22.418866213151926	22.825215419501134	2777.783203125	3316.11328125	21.51219512195122	22050	Diasporus gularis
83	Spectrogram 1	1	23.11546485260771	23.219954648526077	17097.36328125	17980.224609375	21.51219512195122	22050	noise
84	Spectrogram 1	1	23.800453514739228	24.021043083900228	2885.44921875	3165.380859375	21.51219512195122	22050	noise
85	Spectrogram 1	1	25.959909297052153	26.31981859410431	2820.849609375	3337.646484375	21.51219512195122	22050	Diasporus gularis
86	Spectrogram 1	1	26.760997732426304	26.865487528344673	17506.494140625	18001.7578125	21.51219512195122	22050	noise
87	Spectrogram 1	1	27.434376417233562	27.538866213151927	16860.498046875	17700.29296875	21.51219512195122	22050	noise
88	Spectrogram 1	1	28.572154195011336	28.897233560090704	2842.3828125	3337.646484375	21.51219512195122	22050	Diasporus gularis
89	Spectrogram 1	1	30.963809523809523	31.091519274376417	17075.830078125	17764.892578125	21.51219512195122	22050	noise
90	Spectrogram 1	1	31.730068027210883	31.834557823129252	17183.49609375	17743.359375	21.51219512195122	22050	noise
91	Spectrogram 1	1	32.03192743764173	32.345396825396826	2820.849609375	3359.1796875	21.51219512195122	22050	Diasporus gularis
92	Spectrogram 1	1	32.658866213151924	32.76335600907029	17248.095703125	17915.625	21.51219512195122	22050	noise
93	Spectrogram 1	1	33.91274376417233	34.2378231292517	4134.375	4844.970703125	21.51219512195122	22050	noise
94	Spectrogram 1	1	34.06367346938776	34.16816326530612	17118.896484375	17851.025390625	21.51219512195122	22050	noise
95	Spectrogram 1	1	34.144943310657595	34.33070294784581	2906.982421875	3186.9140625	21.51219512195122	22050	Diasporus gularis
96	Spectrogram 1	1	34.73705215419501	34.84154195011338	17377.294921875	17872.55859375	21.51219512195122	22050	noise
97	Spectrogram 1	1	34.7718820861678	34.9924716553288	4500.439453125	4866.50390625	21.51219512195122	22050	noise
98	Spectrogram 1	1	35.398820861678004	35.781950113378684	2734.716796875	3294.580078125	21.51219512195122	22050	Diasporus gularis
99	Spectrogram 1	1	35.50331065759637	35.77034013605442	4521.97265625	4823.4375	21.51219512195122	22050	noise
100	Spectrogram 1	1	35.66585034013605	35.75873015873016	17118.896484375	17657.2265625	21.51219512195122	22050	noise
101	Spectrogram 1	1	36.55981859410431	36.64108843537415	17484.9609375	18023.291015625	21.51219512195122	22050	noise
102	Spectrogram 1	1	37.39573696145125	37.51183673469388	17463.427734375	18066.357421875	21.51219512195122	22050	noise
103	Spectrogram 1	1	37.74403628117914	37.8485260770975	17118.896484375	17851.025390625	21.51219512195122	22050	noise
104	Spectrogram 1	1	38.04589569160998	38.40580498866213	2820.849609375	3316.11328125	21.51219512195122	22050	Diasporus gularis
105	Spectrogram 1	1	38.39419501133787	38.49868480725623	17248.095703125	18044.82421875	21.51219512195122	22050	noise
106	Spectrogram 1	1	39.64807256235828	39.75256235827664	17334.228515625	18023.291015625	21.51219512195122	22050	noise
107	Spectrogram 1	1	39.996371882086166	40.1124716553288	16925.09765625	17678.759765625	21.51219512195122	22050	noise
108	Spectrogram 1	1	40.600090702947846	40.72780045351474	17097.36328125	18066.357421875	21.51219512195122	22050	noise
109	Spectrogram 1	1	40.925170068027214	41.029659863945575	17097.36328125	18023.291015625	21.51219512195122	22050	noise
110	Spectrogram 1	1	41.56371882086168	41.7146485260771	10142.138671875	10745.068359375	21.51219512195122	22050	noise
111	Spectrogram 1	1	41.87718820861678	42.21387755102041	2863.916015625	3316.11328125	21.51219512195122	22050	Diasporus gularis
112	Spectrogram 1	1	42.14421768707483	42.2487074829932	17571.09375	18044.82421875	21.51219512195122	22050	noise
113	Spectrogram 1	1	42.52734693877551	42.620226757369615	17161.962890625	18001.7578125	21.51219512195122	22050	noise
114	Spectrogram 1	1	42.72471655328798	42.93369614512471	10120.60546875	10680.46875	21.51219512195122	22050	noise
115	Spectrogram 1	1	42.74793650793651	42.8756462585034	11154.19921875	11649.462890625	21.51219512195122	22050	noise
116	Spectrogram 1	1	42.840816326530614	42.94530612244898	17140.4296875	18001.7578125	21.51219512195122	22050	noise
117	Spectrogram 1	1	43.15428571428571	43.270385487528344	17118.896484375	18001.7578125	21.51219512195122	22050	noise
118	Spectrogram 1	1	43.47936507936508	43.653514739229024	10120.60546875	11627.9296875	21.51219512195122	22050	noise
119	Spectrogram 1	1	43.490975056689344	43.607074829931975	17011.23046875	17743.359375	21.51219512195122	22050	noise
120	Spectrogram 1	1	43.80444444444444	43.90893424036281	17398.828125	18044.82421875	21.51219512195122	22050	noise
121	Spectrogram 1	1	44.05986394557823	44.17596371882086	17377.294921875	17872.55859375	21.51219512195122	22050	noise
122	Spectrogram 1	1	44.40816326530612	44.593922902494334	10077.5390625	10702.001953125	21.51219512195122	22050	noise
123	Spectrogram 1	1	44.419773242630384	44.54748299319728	10917.333984375	11584.86328125	21.51219512195122	22050	noise
124	Spectrogram 1	1	44.593922902494334	44.919002267573696	2842.3828125	3316.11328125	21.51219512195122	22050	Diasporus gularis
125	Spectrogram 1	1	44.62875283446712	44.72163265306123	17097.36328125	18023.291015625	21.51219512195122	22050	noise
126	Spectrogram 1	1	45.302131519274376	45.44145124716553	17097.36328125	18001.7578125	21.51219512195122	22050	noise
127	Spectrogram 1	1	45.94068027210884	46.08	16925.09765625	18023.291015625	21.51219512195122	22050	noise
128	Spectrogram 1	1	46.11482993197279	46.32380952380952	10099.072265625	10680.46875	21.51219512195122	22050	noise
129	Spectrogram 1	1	46.26575963718821	46.35863945578231	17161.962890625	18023.291015625	21.51219512195122	22050	noise
130	Spectrogram 1	1	46.78820861678005	46.96235827664399	2906.982421875	3208.447265625	21.51219512195122	22050	Diasporus gularis
131	Spectrogram 1	1	46.95074829931973	47.055238095238096	16882.03125	17614.16015625	21.51219512195122	22050	noise
132	Spectrogram 1	1	47.2409977324263	47.35709750566893	17118.896484375	18001.7578125	21.51219512195122	22050	noise
133	Spectrogram 1	1	48.26267573696145	48.39038548752834	16838.96484375	18023.291015625	21.51219512195122	22050	noise
134	Spectrogram 1	1	48.55292517006803	48.68063492063492	17161.962890625	17614.16015625	21.51219512195122	22050	noise
135	Spectrogram 1	1	48.98249433106576	49.075374149659865	17140.4296875	18023.291015625	21.51219512195122	22050	noise
136	Spectrogram 1	1	49.017324263038546	49.3772335600907	2799.31640625	3316.11328125	21.51219512195122	22050	Diasporus gularis
137	Spectrogram 1	1	49.30757369614513	49.42367346938776	17118.896484375	18001.7578125	21.51219512195122	22050	noise
138	Spectrogram 1	1	49.60943310657596	49.71392290249433	17054.296875	18023.291015625	21.51219512195122	22050	noise
139	Spectrogram 1	1	51.87337868480726	51.977868480725625	17226.5625	18044.82421875	21.51219512195122	22050	noise
140	Spectrogram 1	1	52.03591836734694	52.38421768707483	2820.849609375	3337.646484375	21.51219512195122	22050	Diasporus gularis
141	Spectrogram 1	1	52.47709750566894	52.60480725623583	17118.896484375	17592.626953125	21.51219512195122	22050	noise
142	Spectrogram 1	1	53.91673469387755	54.044444444444444	17097.36328125	18066.357421875	21.51219512195122	22050	noise
143	Spectrogram 1	1	54.206984126984125	54.323083900226756	17161.962890625	17872.55859375	21.51219512195122	22050	noise
144	Spectrogram 1	1	55.576961451247165	55.693061224489796	17161.962890625	18044.82421875	21.51219512195122	22050	noise
145	Spectrogram 1	1	56.27356009070295	56.37804988662131	17054.296875	17528.02734375	21.51219512195122	22050	noise
146	Spectrogram 1	1	56.93532879818594	57.109478458049885	2842.3828125	3165.380859375	21.51219512195122	22050	noise
147	Spectrogram 1	1	57.24879818594104	57.35328798185941	17398.828125	18023.291015625	21.51219512195122	22050	noise
148	Spectrogram 1	1	57.597097505668934	57.7015873015873	17140.4296875	17872.55859375	21.51219512195122	22050	noise
149	Spectrogram 1	1	57.94539682539683	58.096326530612245	17140.4296875	18066.357421875	21.51219512195122	22050	noise
150	Spectrogram 1	1	58.89741496598639	58.9902947845805	17075.830078125	17894.091796875	21.51219512195122	22050	noise
151	Spectrogram 1	1	58.89741496598639	59.025124716553286	6718.359375	7967.28515625	21.51219512195122	22050	noise
152	Spectrogram 1	1	59.129614512471655	59.26893424036281	17054.296875	18023.291015625	21.51219512195122	22050	noise
153	Spectrogram 1	1	59.5243537414966	59.628843537414966	17140.4296875	17657.2265625	21.51219512195122	22050	noise
154	Spectrogram 1	1	59.75655328798186	59.98875283446712	4521.97265625	4909.5703125	21.51219512195122	22050	noise
