Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
41	Spectrogram 1	1	20.66575963718821	21.0140589569161	4500.439453125	6869.091796875	21.51219512195122	22050	Llamado ave 2
42	Spectrogram 1	1	20.82829931972789	20.97922902494331	3466.845703125	4005.17578125	21.51219512195122	22050	noise
43	Spectrogram 1	1	21.153378684807254	21.292698412698414	3596.044921875	4155.908203125	21.51219512195122	22050	noise
44	Spectrogram 1	1	21.39718820861678	23.010975056689343	5921.630859375	10379.00390625	21.51219512195122	22050	Coereba flaveola
45	Spectrogram 1	1	21.455238095238094	21.606167800453516	3574.51171875	4026.708984375	21.51219512195122	22050	noise
46	Spectrogram 1	1	21.652607709750566	21.826757369614512	3531.4453125	4069.775390625	21.51219512195122	22050	noise
47	Spectrogram 1	1	21.942857142857143	22.11700680272109	3617.578125	4091.30859375	21.51219512195122	22050	noise
48	Spectrogram 1	1	25.274920634920633	25.507120181405895	6330.76171875	7708.88671875	21.51219512195122	22050	noise
49	Spectrogram 1	1	27.2021768707483	28.24707482993197	4392.7734375	9926.806640625	21.51219512195122	22050	Coereba flaveola
50	Spectrogram 1	1	27.237006802721087	27.353106575963718	19013.818359375	19875.146484375	21.51219512195122	22050	noise
51	Spectrogram 1	1	27.271836734693878	27.411156462585033	14534.912109375	15331.640625	21.51219512195122	22050	noise
52	Spectrogram 1	1	27.88716553287982	28.096145124716553	4091.30859375	4457.373046875	21.51219512195122	22050	noise
53	Spectrogram 1	1	28.83918367346939	29.175873015873016	5512.5	5878.564453125	21.51219512195122	22050	noise
54	Spectrogram 1	1	29.709931972789114	30.081451247165532	4048.2421875	6567.626953125	21.51219512195122	22050	Llamado ave 2
55	Spectrogram 1	1	30.394920634920634	30.91736961451247	6244.62890625	7084.423828125	21.51219512195122	22050	Saltator maximus
56	Spectrogram 1	1	30.429750566893425	30.63873015873016	12941.455078125	13544.384765625	21.51219512195122	22050	noise
57	Spectrogram 1	1	30.55746031746032	30.67356009070295	3832.91015625	4242.041015625	21.51219512195122	22050	noise
58	Spectrogram 1	1	31.126349206349207	31.24244897959184	3746.77734375	4220.5078125	21.51219512195122	22050	noise
59	Spectrogram 1	1	31.32371882086168	31.509478458049887	3596.044921875	4306.640625	21.51219512195122	22050	noise
60	Spectrogram 1	1	32.496326530612244	32.80979591836735	4672.705078125	6782.958984375	21.51219512195122	22050	Llamado ave 2
61	Spectrogram 1	1	32.612426303854875	32.71691609977324	3596.044921875	4198.974609375	21.51219512195122	22050	noise
62	Spectrogram 1	1	32.90267573696145	34.365532879818595	4220.5078125	10012.939453125	21.51219512195122	22050	Coereba flaveola
63	Spectrogram 1	1	33.35546485260771	33.52961451247165	3639.111328125	4155.908203125	21.51219512195122	22050	noise
64	Spectrogram 1	1	33.57605442176871	33.715374149659866	3488.37890625	4112.841796875	21.51219512195122	22050	noise
65	Spectrogram 1	1	33.85469387755102	34.07528344671202	3423.779296875	4285.107421875	21.51219512195122	22050	noise
66	Spectrogram 1	1	34.13333333333333	34.365532879818595	3488.37890625	4048.2421875	21.51219512195122	22050	noise
67	Spectrogram 1	1	34.92281179138322	35.062131519274374	3531.4453125	4543.505859375	21.51219512195122	22050	noise
68	Spectrogram 1	1	36.52498866213152	36.83845804988662	2691.650390625	2993.115234375	21.51219512195122	22050	noise
69	Spectrogram 1	1	38.66122448979592	40.13569160997732	5857.03125	9948.33984375	21.51219512195122	22050	Coereba flaveola
70	Spectrogram 1	1	43.53741496598639	43.96698412698413	7838.0859375	10486.669921875	21.51219512195122	22050	Thraupidae
71	Spectrogram 1	1	43.549024943310656	43.97859410430839	5727.83203125	7751.953125	21.51219512195122	22050	noise
72	Spectrogram 1	1	43.653514739229024	43.75800453514739	14879.443359375	15525.439453125	21.51219512195122	22050	noise
73	Spectrogram 1	1	43.66512471655329	43.769614512471655	13415.185546875	14018.115234375	21.51219512195122	22050	noise
74	Spectrogram 1	1	48.07691609977324	48.77351473922902	2906.982421875	4134.375	21.51219512195122	22050	Myiopagis viridicata
75	Spectrogram 1	1	49.87646258503401	50.05061224489796	13329.052734375	14125.78125	21.51219512195122	22050	noise
76	Spectrogram 1	1	52.94149659863945	53.13886621315193	4780.37109375	7665.8203125	21.51219512195122	22050	noise
77	Spectrogram 1	1	56.21551020408163	56.66829931972789	6503.02734375	7299.755859375	21.51219512195122	22050	Saltator maximus
78	Spectrogram 1	1	59.466303854875285	59.65206349206349	6373.828125	7084.423828125	21.51219512195122	22050	noise
79	Spectrogram 1	1	59.47791383219955	59.59401360544218	10077.5390625	10529.736328125	21.51219512195122	22050	noise
