Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
26	Spectrogram 1	1	12.422675736961452	12.60843537414966	9840.673828125	10809.66796875	21.51219512195122	22050	noise
27	Spectrogram 1	1	13.293424036281179	13.479183673469388	9969.873046875	10745.068359375	21.51219512195122	22050	noise
28	Spectrogram 1	1	14.466031746031746	14.663401360544217	10012.939453125	10637.40234375	21.51219512195122	22050	noise
29	Spectrogram 1	1	15.09297052154195	15.290340136054422	10034.47265625	11584.86328125	21.51219512195122	22050	noise
30	Spectrogram 1	1	15.104580498866213	15.336780045351475	3639.111328125	3940.576171875	21.51219512195122	22050	noise
31	Spectrogram 1	1	15.568979591836735	15.801179138321995	9991.40625	10615.869140625	21.51219512195122	22050	noise
32	Spectrogram 1	1	15.66185941043084	15.986938775510204	2820.849609375	3294.580078125	21.51219512195122	22050	Diasporus gularis
33	Spectrogram 1	1	18.134784580498867	18.3437641723356	9151.611328125	9733.0078125	21.51219512195122	22050	noise
34	Spectrogram 1	1	18.901043083900227	19.21451247165533	2756.25	3273.046875	21.51219512195122	22050	Diasporus gularis
35	Spectrogram 1	1	19.59764172335601	19.853061224489796	9991.40625	10637.40234375	21.51219512195122	22050	noise
36	Spectrogram 1	1	20.120090702947845	20.305850340136054	10012.939453125	10594.3359375	21.51219512195122	22050	noise
37	Spectrogram 1	1	20.491609977324263	20.654149659863947	10099.072265625	10745.068359375	21.51219512195122	22050	noise
38	Spectrogram 1	1	21.16498866213152	21.31591836734694	10034.47265625	10745.068359375	21.51219512195122	22050	noise
39	Spectrogram 1	1	21.43201814058957	21.652607709750566	10034.47265625	10788.134765625	21.51219512195122	22050	noise
40	Spectrogram 1	1	21.861587301587303	22.070566893424036	10056.005859375	10745.068359375	21.51219512195122	22050	noise
41	Spectrogram 1	1	22.291156462585032	22.755555555555556	9969.873046875	10852.734375	21.51219512195122	22050	noise
42	Spectrogram 1	1	22.6162358276644	22.987755102040815	2734.716796875	3316.11328125	21.51219512195122	22050	Diasporus gularis
43	Spectrogram 1	1	22.825215419501134	23.138684807256237	10120.60546875	10766.6015625	21.51219512195122	22050	noise
44	Spectrogram 1	1	23.057414965986396	23.16190476190476	6416.89453125	6912.158203125	21.51219512195122	22050	noise
45	Spectrogram 1	1	23.06902494331066	23.16190476190476	7235.15625	8031.884765625	21.51219512195122	22050	noise
46	Spectrogram 1	1	23.324444444444445	23.521814058956917	10056.005859375	10702.001953125	21.51219512195122	22050	noise
47	Spectrogram 1	1	23.64952380952381	24.079092970521543	10077.5390625	10874.267578125	21.51219512195122	22050	noise
48	Spectrogram 1	1	23.893333333333334	24.009433106575965	10960.400390625	11412.59765625	21.51219512195122	22050	noise
49	Spectrogram 1	1	24.264852607709752	24.462222222222223	10012.939453125	10766.6015625	21.51219512195122	22050	noise
50	Spectrogram 1	1	25.031111111111112	25.739319727891157	10056.005859375	11089.599609375	21.51219512195122	22050	noise
51	Spectrogram 1	1	25.518730158730158	25.843809523809522	2842.3828125	3316.11328125	21.51219512195122	22050	Diasporus gularis
52	Spectrogram 1	1	28.24707482993197	28.374784580498865	9819.140625	10637.40234375	21.51219512195122	22050	noise
53	Spectrogram 1	1	28.874013605442176	29.059773242630385	10185.205078125	10702.001953125	21.51219512195122	22050	noise
54	Spectrogram 1	1	28.897233560090704	29.291972789115647	4026.708984375	4651.171875	21.51219512195122	22050	noise
55	Spectrogram 1	1	29.396462585034012	29.58222222222222	10034.47265625	10680.46875	21.51219512195122	22050	noise
56	Spectrogram 1	1	29.698321995464852	29.8724716553288	10120.60546875	10788.134765625	21.51219512195122	22050	noise
57	Spectrogram 1	1	29.733151927437643	29.837641723356008	11046.533203125	11498.73046875	21.51219512195122	22050	noise
58	Spectrogram 1	1	30.26721088435374	30.441360544217687	10034.47265625	10788.134765625	21.51219512195122	22050	noise
59	Spectrogram 1	1	30.278820861678003	30.627120181405896	2820.849609375	3316.11328125	21.51219512195122	22050	Diasporus gularis
60	Spectrogram 1	1	30.360090702947847	30.627120181405896	3962.109375	4478.90625	21.51219512195122	22050	noise
61	Spectrogram 1	1	30.87092970521542	31.045079365079363	4069.775390625	4478.90625	21.51219512195122	22050	noise
62	Spectrogram 1	1	31.660408163265306	31.915827664399092	4177.44140625	4780.37109375	21.51219512195122	22050	noise
63	Spectrogram 1	1	32.03192743764173	32.20607709750567	10099.072265625	10658.935546875	21.51219512195122	22050	noise
64	Spectrogram 1	1	32.78657596371882	32.96072562358277	10034.47265625	10680.46875	21.51219512195122	22050	noise
65	Spectrogram 1	1	34.07528344671202	34.49324263038549	14664.111328125	17334.228515625	21.51219512195122	22050	noise
66	Spectrogram 1	1	34.19138321995465	34.44680272108844	12187.79296875	14491.845703125	21.51219512195122	22050	noise
67	Spectrogram 1	1	34.19138321995465	34.43519274376417	10594.3359375	11563.330078125	21.51219512195122	22050	noise
68	Spectrogram 1	1	34.202993197278914	34.319092970521545	18820.01953125	19272.216796875	21.51219512195122	22050	noise
69	Spectrogram 1	1	34.202993197278914	34.307482993197276	17441.89453125	18324.755859375	21.51219512195122	22050	noise
70	Spectrogram 1	1	34.62095238095238	34.78349206349206	15934.5703125	16472.900390625	21.51219512195122	22050	noise
71	Spectrogram 1	1	34.67900226757369	34.98086167800454	10034.47265625	11563.330078125	21.51219512195122	22050	noise
72	Spectrogram 1	1	35.18984126984127	35.398820861678004	3789.84375	4328.173828125	21.51219512195122	22050	noise
73	Spectrogram 1	1	35.65424036281179	35.898049886621315	18195.556640625	19509.08203125	21.51219512195122	22050	noise
74	Spectrogram 1	1	35.9328798185941	36.10702947845805	18195.556640625	19056.884765625	21.51219512195122	22050	noise
75	Spectrogram 1	1	36.211519274376414	36.42049886621315	20391.943359375	20779.541015625	21.51219512195122	22050	noise
76	Spectrogram 1	1	36.211519274376414	36.30439909297052	19315.283203125	19832.080078125	21.51219512195122	22050	noise
77	Spectrogram 1	1	36.327619047619045	36.443718820861676	20994.873046875	21554.736328125	21.51219512195122	22050	noise
78	Spectrogram 1	1	36.35083900226758	36.443718820861676	19379.8828125	19982.8125	21.51219512195122	22050	noise
79	Spectrogram 1	1	36.80362811791383	37.314467120181405	17807.958984375	21533.203125	21.51219512195122	22050	noise
80	Spectrogram 1	1	37.11709750566894	37.33768707482993	19143.017578125	19444.482421875	21.51219512195122	22050	noise
81	Spectrogram 1	1	37.41895691609977	37.54666666666667	16838.96484375	17484.9609375	21.51219512195122	22050	noise
82	Spectrogram 1	1	37.74403628117914	37.860136054421766	18281.689453125	18798.486328125	21.51219512195122	22050	noise
83	Spectrogram 1	1	37.767256235827666	37.871746031746035	16279.1015625	16882.03125	21.51219512195122	22050	noise
84	Spectrogram 1	1	38.23165532879818	38.638004535147395	10142.138671875	11563.330078125	21.51219512195122	22050	noise
85	Spectrogram 1	1	38.905034013605444	39.07918367346939	10185.205078125	11520.263671875	21.51219512195122	22050	noise
86	Spectrogram 1	1	38.99791383219954	39.16045351473923	3789.84375	4177.44140625	21.51219512195122	22050	noise
87	Spectrogram 1	1	39.14884353741497	39.32299319727891	10056.005859375	11477.197265625	21.51219512195122	22050	noise
88	Spectrogram 1	1	39.31138321995465	39.64807256235828	3639.111328125	4285.107421875	21.51219512195122	22050	noise
89	Spectrogram 1	1	39.39265306122449	40.87873015873016	10099.072265625	11498.73046875	21.51219512195122	22050	noise
90	Spectrogram 1	1	40.41433106575964	40.84390022675737	4155.908203125	4823.4375	21.51219512195122	22050	noise
91	Spectrogram 1	1	41.06448979591837	41.23863945578231	10185.205078125	11498.73046875	21.51219512195122	22050	noise
92	Spectrogram 1	1	41.308299319727894	42.63183673469388	10099.072265625	11584.86328125	21.51219512195122	22050	noise
93	Spectrogram 1	1	41.517278911564624	41.78430839002267	3682.177734375	4220.5078125	21.51219512195122	22050	noise
94	Spectrogram 1	1	42.4692970521542	42.75954648526077	4048.2421875	4780.37109375	21.51219512195122	22050	noise
95	Spectrogram 1	1	44.30367346938775	44.489433106575966	10012.939453125	10680.46875	21.51219512195122	22050	noise
96	Spectrogram 1	1	45.186031746031745	45.348571428571425	10077.5390625	10594.3359375	21.51219512195122	22050	noise
97	Spectrogram 1	1	48.70385487528345	49.179863945578234	3617.578125	3962.109375	21.51219512195122	22050	noise
98	Spectrogram 1	1	50.178321995464856	50.3524716553288	10077.5390625	10508.203125	21.51219512195122	22050	noise
99	Spectrogram 1	1	50.84009070294785	51.02585034013605	10034.47265625	10637.40234375	21.51219512195122	22050	noise
100	Spectrogram 1	1	51.13034013605442	51.33931972789116	10077.5390625	10981.93359375	21.51219512195122	22050	noise
101	Spectrogram 1	1	51.43219954648526	51.62956916099773	10077.5390625	11455.6640625	21.51219512195122	22050	noise
102	Spectrogram 1	1	53.26657596371882	53.440725623582765	2863.916015625	3186.9140625	21.51219512195122	22050	noise
103	Spectrogram 1	1	53.67292517006803	53.84707482993197	10077.5390625	10702.001953125	21.51219512195122	22050	noise
104	Spectrogram 1	1	53.68453514739229	53.80063492063492	11068.06640625	11541.796875	21.51219512195122	22050	noise
105	Spectrogram 1	1	54.77587301587302	54.96163265306122	10099.072265625	10723.53515625	21.51219512195122	22050	noise
106	Spectrogram 1	1	55.5653514739229	55.75111111111111	10163.671875	10723.53515625	21.51219512195122	22050	noise
107	Spectrogram 1	1	56.28517006802721	56.47092970521542	10163.671875	10895.80078125	21.51219512195122	22050	noise
108	Spectrogram 1	1	56.73795918367347	56.900498866213155	10163.671875	11627.9296875	21.51219512195122	22050	noise
109	Spectrogram 1	1	57.34167800453515	57.56226757369615	3639.111328125	3940.576171875	21.51219512195122	22050	noise
110	Spectrogram 1	1	57.597097505668934	57.759637188208615	10163.671875	10831.201171875	21.51219512195122	22050	noise
111	Spectrogram 1	1	57.62031746031746	57.759637188208615	11261.865234375	11692.529296875	21.51219512195122	22050	noise
112	Spectrogram 1	1	58.00344671201814	58.15437641723356	10206.73828125	11670.99609375	21.51219512195122	22050	noise
113	Spectrogram 1	1	58.22403628117914	58.37496598639456	10228.271484375	11584.86328125	21.51219512195122	22050	noise
114	Spectrogram 1	1	58.46784580498866	58.65360544217687	10206.73828125	11670.99609375	21.51219512195122	22050	noise
115	Spectrogram 1	1	58.57233560090703	58.7697052154195	4048.2421875	4586.572265625	21.51219512195122	22050	noise
116	Spectrogram 1	1	58.792925170068024	58.95546485260771	10228.271484375	11606.396484375	21.51219512195122	22050	noise
117	Spectrogram 1	1	59.00190476190476	59.38503401360544	10163.671875	11649.462890625	21.51219512195122	22050	noise
118	Spectrogram 1	1	59.350204081632654	59.559183673469384	3660.64453125	3940.576171875	21.51219512195122	22050	noise
119	Spectrogram 1	1	59.779773242630384	59.953922902494334	10120.60546875	11606.396484375	21.51219512195122	22050	noise
