Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
22	Spectrogram 1	1	9.833650793650794	10.12390022675737	4414.306640625	4888.037109375	21.51219512195122	22050	Hyloxalus
23	Spectrogram 1	1	10.135510204081633	10.460589569160998	3294.580078125	3940.576171875	21.51219512195122	22050	noise
24	Spectrogram 1	1	10.32126984126984	10.495419501133787	6352.294921875	6826.025390625	21.51219512195122	22050	noise
25	Spectrogram 1	1	10.32126984126984	10.646349206349207	4306.640625	5749.365234375	21.51219512195122	22050	Llamado ave 2
26	Spectrogram 1	1	10.727619047619047	11.250068027210885	4414.306640625	4909.5703125	21.51219512195122	22050	noise
27	Spectrogram 1	1	11.366167800453514	11.633197278911565	4457.373046875	4866.50390625	21.51219512195122	22050	Hyloxalus
28	Spectrogram 1	1	11.900226757369614	12.236916099773243	4112.841796875	7041.357421875	21.51219512195122	22050	Llamado ave 2
29	Spectrogram 1	1	12.45750566893424	12.759365079365079	4349.70703125	4888.037109375	21.51219512195122	22050	Hyloxalus
30	Spectrogram 1	1	12.852244897959183	13.246984126984128	4414.306640625	5254.1015625	21.51219512195122	22050	noise
31	Spectrogram 1	1	13.467573696145125	13.722993197278912	4414.306640625	4844.970703125	21.51219512195122	22050	Hyloxalus
32	Spectrogram 1	1	14.02485260770975	14.837551020408164	4177.44140625	6933.69140625	21.51219512195122	22050	Llamado ave 2
33	Spectrogram 1	1	15.162630385487528	15.568979591836735	4306.640625	5254.1015625	21.51219512195122	22050	noise
34	Spectrogram 1	1	15.290340136054422	15.47609977324263	3552.978515625	3875.9765625	21.51219512195122	22050	noise
35	Spectrogram 1	1	15.719909297052155	16.01015873015873	4134.375	6955.224609375	21.51219512195122	22050	Llamado ave 2
36	Spectrogram 1	1	16.288798185941044	17.04344671201814	4392.7734375	5081.8359375	21.51219512195122	22050	noise
37	Spectrogram 1	1	17.61233560090703	18.06512471655329	4414.306640625	5340.234375	21.51219512195122	22050	noise
38	Spectrogram 1	1	18.332154195011338	18.72689342403628	4414.306640625	4974.169921875	21.51219512195122	22050	noise
39	Spectrogram 1	1	18.854603174603174	19.168072562358276	4306.640625	6007.763671875	21.51219512195122	22050	Llamado ave 2
40	Spectrogram 1	1	18.877823129251702	19.121632653061223	6093.896484375	7622.75390625	21.51219512195122	22050	noise
41	Spectrogram 1	1	19.87628117913832	20.259410430839	4371.240234375	4866.50390625	21.51219512195122	22050	Hyloxalus
42	Spectrogram 1	1	20.003990929705214	20.28263038548753	6416.89453125	8505.615234375	21.51219512195122	22050	Llamado ave 2
43	Spectrogram 1	1	20.64253968253968	20.839909297052156	5900.09765625	7019.82421875	21.51219512195122	22050	noise
44	Spectrogram 1	1	21.269478458049885	21.51328798185941	6352.294921875	8376.416015625	21.51219512195122	22050	noise
45	Spectrogram 1	1	21.43201814058957	21.722267573696143	4392.7734375	4823.4375	21.51219512195122	22050	Hyloxalus
46	Spectrogram 1	1	21.93124716553288	22.140226757369614	4414.306640625	4801.904296875	21.51219512195122	22050	Hyloxalus
47	Spectrogram 1	1	22.593015873015872	23.022585034013606	3940.576171875	7278.22265625	21.51219512195122	22050	Llamado ave 2
48	Spectrogram 1	1	22.801995464852606	22.941315192743765	2627.05078125	3014.6484375	21.51219512195122	22050	noise
49	Spectrogram 1	1	23.022585034013606	23.2431746031746	1550.390625	2971.58203125	21.51219512195122	22050	noise
50	Spectrogram 1	1	23.092244897959183	23.324444444444445	4328.173828125	4866.50390625	21.51219512195122	22050	noise
51	Spectrogram 1	1	23.695963718820863	23.91655328798186	4371.240234375	4823.4375	21.51219512195122	22050	noise
52	Spectrogram 1	1	23.823673469387757	24.055873015873015	2713.18359375	2993.115234375	21.51219512195122	22050	noise
53	Spectrogram 1	1	23.881723356009072	24.253242630385486	3122.314453125	3811.376953125	21.51219512195122	22050	noise
54	Spectrogram 1	1	24.288072562358277	24.659591836734695	4371.240234375	5318.701171875	21.51219512195122	22050	noise
55	Spectrogram 1	1	24.752471655328797	24.94984126984127	1636.5234375	3531.4453125	21.51219512195122	22050	noise
56	Spectrogram 1	1	24.775691609977326	25.14721088435374	4091.30859375	5060.302734375	21.51219512195122	22050	noise
57	Spectrogram 1	1	25.193650793650793	25.321360544217686	3423.779296875	3854.443359375	21.51219512195122	22050	noise
58	Spectrogram 1	1	25.48390022675737	25.588390022675735	1658.056640625	2174.853515625	21.51219512195122	22050	noise
59	Spectrogram 1	1	25.658049886621317	25.901859410430838	4349.70703125	4801.904296875	21.51219512195122	22050	noise
60	Spectrogram 1	1	25.959909297052153	26.284988662131518	4220.5078125	6632.2265625	21.51219512195122	22050	Llamado ave 2
61	Spectrogram 1	1	27.411156462585033	27.713015873015873	2670.1171875	7493.5546875	21.51219512195122	22050	Llamado ave 2
62	Spectrogram 1	1	27.434376417233562	27.58530612244898	1399.658203125	2519.384765625	21.51219512195122	22050	noise
63	Spectrogram 1	1	27.445986394557824	27.58530612244898	7601.220703125	7924.21875	21.51219512195122	22050	noise
64	Spectrogram 1	1	28.177414965986394	28.363174603174603	2734.716796875	3036.181640625	21.51219512195122	22050	noise
65	Spectrogram 1	1	28.281904761904762	28.38639455782313	4048.2421875	4608.10546875	21.51219512195122	22050	noise
66	Spectrogram 1	1	28.293514739229025	28.398004535147393	4737.3046875	5211.03515625	21.51219512195122	22050	noise
67	Spectrogram 1	1	28.293514739229025	28.398004535147393	1937.98828125	2390.185546875	21.51219512195122	22050	noise
68	Spectrogram 1	1	28.583764172335602	28.73469387755102	1636.5234375	2476.318359375	21.51219512195122	22050	noise
69	Spectrogram 1	1	29.18748299319728	29.477732426303856	4220.5078125	7235.15625	21.51219512195122	22050	Llamado ave 2
70	Spectrogram 1	1	29.210702947845807	29.442902494331065	3423.779296875	3897.509765625	21.51219512195122	22050	noise
71	Spectrogram 1	1	29.547392290249434	29.860861678004536	1119.7265625	5211.03515625	21.51219512195122	22050	noise
72	Spectrogram 1	1	30.06984126984127	30.627120181405896	2627.05078125	2971.58203125	21.51219512195122	22050	noise
73	Spectrogram 1	1	30.25560090702948	30.37170068027211	1335.05859375	1981.0546875	21.51219512195122	22050	noise
74	Spectrogram 1	1	30.53424036281179	31.13795918367347	3789.84375	6739.892578125	21.51219512195122	22050	Llamado ave 2
75	Spectrogram 1	1	30.882539682539683	31.010249433106576	7385.888671875	7902.685546875	21.51219512195122	22050	noise
76	Spectrogram 1	1	30.894149659863945	31.0334693877551	8010.3515625	8484.08203125	21.51219512195122	22050	noise
77	Spectrogram 1	1	32.14802721088435	32.3221768707483	6136.962890625	6933.69140625	21.51219512195122	22050	noise
78	Spectrogram 1	1	32.14802721088435	32.41505668934241	4521.97265625	6029.296875	21.51219512195122	22050	Llamado ave 2
79	Spectrogram 1	1	32.14802721088435	32.24090702947846	3854.443359375	4328.173828125	21.51219512195122	22050	noise
80	Spectrogram 1	1	32.658866213151924	32.80979591836735	3380.712890625	3854.443359375	21.51219512195122	22050	noise
81	Spectrogram 1	1	33.85469387755102	34.13333333333333	4651.171875	6869.091796875	21.51219512195122	22050	Llamado ave 2
82	Spectrogram 1	1	33.866303854875284	33.99401360544218	4198.974609375	4565.0390625	21.51219512195122	22050	noise
83	Spectrogram 1	1	35.58458049886622	35.735510204081635	3445.3125	3854.443359375	21.51219512195122	22050	noise
84	Spectrogram 1	1	36.501768707482995	36.85006802721088	4026.708984375	7127.490234375	21.51219512195122	22050	Llamado ave 2
85	Spectrogram 1	1	38.0691156462585	38.32453514739229	4263.57421875	6546.09375	21.51219512195122	22050	Llamado ave 2
86	Spectrogram 1	1	39.60163265306122	39.75256235827664	3423.779296875	3897.509765625	21.51219512195122	22050	noise
87	Spectrogram 1	1	39.671292517006805	39.96154195011338	4672.705078125	6890.625	21.51219512195122	22050	Llamado ave 2
88	Spectrogram 1	1	40.936780045351476	41.087709750566894	129.19921875	559.86328125	21.51219512195122	22050	noise
89	Spectrogram 1	1	41.087709750566894	41.50566893424036	4263.57421875	7149.0234375	21.51219512195122	22050	Llamado ave 2
90	Spectrogram 1	1	43.68834467120181	44.01342403628118	4242.041015625	6998.291015625	21.51219512195122	22050	Llamado ave 2
91	Spectrogram 1	1	44.89578231292517	45.26730158730159	3273.046875	4177.44140625	21.51219512195122	22050	noise
92	Spectrogram 1	1	45.44145124716553	45.731700680272105	4177.44140625	6503.02734375	21.51219512195122	22050	Llamado ave 2
93	Spectrogram 1	1	45.59238095238095	45.69687074829932	2885.44921875	3725.244140625	21.51219512195122	22050	noise
94	Spectrogram 1	1	45.92907029478458	46.16126984126984	4220.5078125	4629.638671875	21.51219512195122	22050	noise
95	Spectrogram 1	1	46.010340136054424	46.18448979591837	4974.169921875	5404.833984375	21.51219512195122	22050	noise
96	Spectrogram 1	1	46.34702947845805	47.09006802721088	9840.673828125	19315.283203125	21.51219512195122	22050	noise
97	Spectrogram 1	1	47.71700680272109	48.00725623582766	4565.0390625	7170.556640625	21.51219512195122	22050	Llamado ave 2
98	Spectrogram 1	1	49.9112925170068	50.08544217687075	6158.49609375	6718.359375	21.51219512195122	22050	noise
99	Spectrogram 1	1	49.92290249433107	50.108662131519274	4844.970703125	5297.16796875	21.51219512195122	22050	noise
100	Spectrogram 1	1	51.141950113378684	51.28126984126984	3445.3125	3875.9765625	21.51219512195122	22050	noise
101	Spectrogram 1	1	51.153560090702946	51.39736961451247	4715.771484375	5943.1640625	21.51219512195122	22050	noise
102	Spectrogram 1	1	52.25650793650794	52.523537414965986	4543.505859375	5943.1640625	21.51219512195122	22050	Llamado ave 2
103	Spectrogram 1	1	53.53360544217687	53.69614512471655	4888.037109375	5383.30078125	21.51219512195122	22050	noise
104	Spectrogram 1	1	54.590113378684805	54.82231292517007	4672.705078125	5555.56640625	21.51219512195122	22050	noise
105	Spectrogram 1	1	56.30839002267574	56.57541950113379	4758.837890625	6115.4296875	21.51219512195122	22050	noise
106	Spectrogram 1	1	56.32	56.55219954648526	6201.5625	7062.890625	21.51219512195122	22050	noise
107	Spectrogram 1	1	58.15437641723356	58.39818594104308	4672.705078125	5577.099609375	21.51219512195122	22050	noise
108	Spectrogram 1	1	59.849433106575965	59.98875283446712	4500.439453125	5598.6328125	21.51219512195122	22050	noise
