Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
30	Spectrogram 1	1	16.021768707482995	16.184308390022675	4112.841796875	4414.306640625	21.51219512195122	22050	Hyloxalus
31	Spectrogram 1	1	16.056598639455782	16.265578231292515	6416.89453125	6761.42578125	21.51219512195122	22050	noise
32	Spectrogram 1	1	16.683537414965986	16.92734693877551	4048.2421875	4435.83984375	21.51219512195122	22050	Hyloxalus
33	Spectrogram 1	1	17.101496598639457	17.600725623582765	1701.123046875	5103.369140625	21.51219512195122	22050	Ramphocelus dimidiatus
34	Spectrogram 1	1	17.96063492063492	18.3437641723356	1701.123046875	5081.8359375	21.51219512195122	22050	Ramphocelus dimidiatus
35	Spectrogram 1	1	18.773333333333333	18.901043083900227	6826.025390625	7558.154296875	21.51219512195122	22050	noise
36	Spectrogram 1	1	19.017142857142858	19.79501133786848	6136.962890625	9065.478515625	21.51219512195122	22050	noise
37	Spectrogram 1	1	19.4118820861678	19.760181405895693	2691.650390625	5211.03515625	21.51219512195122	22050	Ramphocelus dimidiatus
38	Spectrogram 1	1	19.423492063492063	19.620861678004534	1722.65625	2540.91796875	21.51219512195122	22050	noise
39	Spectrogram 1	1	20.027210884353742	20.224580498866214	4134.375	4435.83984375	21.51219512195122	22050	Hyloxalus
40	Spectrogram 1	1	20.56126984126984	20.74702947845805	4112.841796875	4392.7734375	21.51219512195122	22050	Hyloxalus
41	Spectrogram 1	1	21.559727891156463	21.71065759637188	4651.171875	5060.302734375	21.51219512195122	22050	noise
42	Spectrogram 1	1	21.675827664399094	21.91963718820862	4048.2421875	4478.90625	21.51219512195122	22050	noise
43	Spectrogram 1	1	21.791927437641725	21.942857142857143	4651.171875	5103.369140625	21.51219512195122	22050	noise
44	Spectrogram 1	1	22.86004535147392	23.219954648526077	1701.123046875	5038.76953125	21.51219512195122	22050	Ramphocelus dimidiatus
45	Spectrogram 1	1	23.95138321995465	24.055873015873015	6653.759765625	7235.15625	21.51219512195122	22050	noise
46	Spectrogram 1	1	24.76408163265306	24.91501133786848	2820.849609375	3402.24609375	21.51219512195122	22050	noise
47	Spectrogram 1	1	25.402630385487527	25.739319727891157	1701.123046875	4888.037109375	21.51219512195122	22050	Ramphocelus dimidiatus
48	Spectrogram 1	1	28.096145124716553	28.38639455782313	2777.783203125	5017.236328125	21.51219512195122	22050	Ramphocelus dimidiatus
49	Spectrogram 1	1	29.22231292517007	29.361632653061225	4694.23828125	5124.90234375	21.51219512195122	22050	noise
50	Spectrogram 1	1	29.837641723356008	30.1859410430839	1679.58984375	5254.1015625	21.51219512195122	22050	Ramphocelus dimidiatus
51	Spectrogram 1	1	31.71845804988662	31.880997732426305	7192.08984375	7730.419921875	21.51219512195122	22050	noise
52	Spectrogram 1	1	31.973877551020408	32.507936507936506	6696.826171875	7708.88671875	21.51219512195122	22050	noise
53	Spectrogram 1	1	32.345396825396826	32.658866213151924	1722.65625	5383.30078125	21.51219512195122	22050	Ramphocelus dimidiatus
54	Spectrogram 1	1	33.55283446712018	33.77342403628118	2734.716796875	3488.37890625	21.51219512195122	22050	noise
55	Spectrogram 1	1	33.7037641723356	33.866303854875284	4500.439453125	4866.50390625	21.51219512195122	22050	noise
56	Spectrogram 1	1	35.456870748299316	36.24634920634921	6416.89453125	7622.75390625	21.51219512195122	22050	noise
57	Spectrogram 1	1	35.49170068027211	36.014149659863946	2842.3828125	5124.90234375	21.51219512195122	22050	Ramphocelus dimidiatus
58	Spectrogram 1	1	35.50331065759637	35.68907029478458	1722.65625	2648.583984375	21.51219512195122	22050	noise
59	Spectrogram 1	1	35.90965986394558	36.118639455782315	4328.173828125	5103.369140625	21.51219512195122	22050	noise
60	Spectrogram 1	1	36.40888888888889	36.87328798185941	5986.23046875	7708.88671875	21.51219512195122	22050	noise
61	Spectrogram 1	1	37.581496598639454	37.918185941043085	2756.25	5211.03515625	21.51219512195122	22050	Ramphocelus dimidiatus
62	Spectrogram 1	1	37.593106575963716	37.79047619047619	1701.123046875	2670.1171875	21.51219512195122	22050	noise
63	Spectrogram 1	1	38.53351473922903	38.76571428571429	4478.90625	4995.703125	21.51219512195122	22050	noise
64	Spectrogram 1	1	38.97469387755102	39.137233560090706	1614.990234375	2411.71875	21.51219512195122	22050	noise
65	Spectrogram 1	1	39.00952380952381	39.25333333333333	6696.826171875	7558.154296875	21.51219512195122	22050	noise
66	Spectrogram 1	1	39.29977324263039	39.72934240362812	6675.29296875	7558.154296875	21.51219512195122	22050	noise
67	Spectrogram 1	1	40.90195011337868	41.06448979591837	4543.505859375	5060.302734375	21.51219512195122	22050	noise
68	Spectrogram 1	1	42.29514739229025	42.666666666666664	1701.123046875	5038.76953125	21.51219512195122	22050	Ramphocelus dimidiatus
69	Spectrogram 1	1	42.82920634920635	42.99174603174603	6718.359375	7816.552734375	21.51219512195122	22050	noise
70	Spectrogram 1	1	42.8756462585034	43.15428571428571	4349.70703125	5254.1015625	21.51219512195122	22050	noise
71	Spectrogram 1	1	44.09469387755102	44.32689342403628	6610.693359375	8031.884765625	21.51219512195122	22050	noise
72	Spectrogram 1	1	45.39501133786848	45.77814058956916	1744.189453125	5211.03515625	21.51219512195122	22050	Ramphocelus dimidiatus
73	Spectrogram 1	1	47.03201814058957	47.368707482993194	2799.31640625	5060.302734375	21.51219512195122	22050	Ramphocelus dimidiatus
74	Spectrogram 1	1	47.055238095238096	47.22938775510204	1722.65625	2519.384765625	21.51219512195122	22050	noise
75	Spectrogram 1	1	47.972426303854874	48.12335600907029	6610.693359375	7472.021484375	21.51219512195122	22050	noise
76	Spectrogram 1	1	48.49487528344671	48.7502947845805	6567.626953125	7795.01953125	21.51219512195122	22050	noise
77	Spectrogram 1	1	48.56453514739229	48.901224489795915	1658.056640625	5081.8359375	21.51219512195122	22050	Ramphocelus dimidiatus
78	Spectrogram 1	1	51.211609977324265	51.420589569160995	4285.107421875	4651.171875	21.51219512195122	22050	noise
79	Spectrogram 1	1	51.54829931972789	51.710839002267576	6503.02734375	7407.421875	21.51219512195122	22050	noise
80	Spectrogram 1	1	51.83854875283447	52.21006802721089	2670.1171875	5189.501953125	21.51219512195122	22050	Ramphocelus dimidiatus
81	Spectrogram 1	1	51.88498866213152	52.070748299319725	1658.056640625	2411.71875	21.51219512195122	22050	noise
82	Spectrogram 1	1	51.977868480725625	52.22167800453515	6589.16015625	7665.8203125	21.51219512195122	22050	noise
83	Spectrogram 1	1	52.511927437641724	52.72090702947846	4349.70703125	4801.904296875	21.51219512195122	22050	Hyloxalus
84	Spectrogram 1	1	52.99954648526077	53.31301587301587	4371.240234375	4780.37109375	21.51219512195122	22050	Hyloxalus
85	Spectrogram 1	1	53.67292517006803	53.97478458049886	4414.306640625	4801.904296875	21.51219512195122	22050	Hyloxalus
86	Spectrogram 1	1	53.939954648526076	54.102494331065756	1722.65625	2519.384765625	21.51219512195122	22050	noise
87	Spectrogram 1	1	54.24181405895692	54.57850340136054	4414.306640625	4801.904296875	21.51219512195122	22050	noise
88	Spectrogram 1	1	54.77587301587302	55.576961451247165	2691.650390625	4952.63671875	21.51219512195122	22050	Ramphocelus dimidiatus
89	Spectrogram 1	1	54.90358276643991	55.04290249433107	6459.9609375	6933.69140625	21.51219512195122	22050	noise
90	Spectrogram 1	1	55.11256235827664	55.251882086167804	2088.720703125	2605.517578125	21.51219512195122	22050	noise
91	Spectrogram 1	1	55.7859410430839	56.05297052154195	4371.240234375	4823.4375	21.51219512195122	22050	Hyloxalus
92	Spectrogram 1	1	56.11102040816326	56.25034013605442	6912.158203125	7428.955078125	21.51219512195122	22050	noise
93	Spectrogram 1	1	56.26195011337869	56.57541950113379	4328.173828125	4844.970703125	21.51219512195122	22050	Hyloxalus
94	Spectrogram 1	1	56.62185941043084	57.01659863945578	4371.240234375	4866.50390625	21.51219512195122	22050	Hyloxalus
95	Spectrogram 1	1	57.20235827664399	57.67836734693878	2734.716796875	5017.236328125	21.51219512195122	22050	Ramphocelus dimidiatus
96	Spectrogram 1	1	57.39972789115646	57.52743764172335	1701.123046875	2433.251953125	21.51219512195122	22050	noise
97	Spectrogram 1	1	57.655147392290246	57.933786848072565	4306.640625	4888.037109375	21.51219512195122	22050	Hyloxalus
98	Spectrogram 1	1	58.096326530612245	58.37496598639456	4134.375	4888.037109375	21.51219512195122	22050	Hyloxalus
99	Spectrogram 1	1	58.53750566893424	58.82775510204082	4371.240234375	4888.037109375	21.51219512195122	22050	Hyloxalus
100	Spectrogram 1	1	58.967074829931974	59.28054421768707	4392.7734375	4909.5703125	21.51219512195122	22050	Hyloxalus
101	Spectrogram 1	1	59.466303854875285	59.80299319727891	6933.69140625	7665.8203125	21.51219512195122	22050	noise
102	Spectrogram 1	1	59.686893424036285	59.98875283446712	4112.841796875	4844.970703125	21.51219512195122	22050	Hyloxalus
