Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Fmin	Fmax	Specie ID
17	Spectrogram 1	1	7.395555555555555	7.813514739229025	6524.560546875	8591.748046875	21.51219512195122	22050	noise
18	Spectrogram 1	1	7.430385487528345	7.883174603174603	4198.974609375	4974.169921875	21.51219512195122	22050	Hyloxalus
19	Spectrogram 1	1	7.48843537414966	7.604535147392291	8764.013671875	9237.744140625	21.51219512195122	22050	noise
20	Spectrogram 1	1	7.9760544217687075	8.394013605442177	4263.57421875	4974.169921875	21.51219512195122	22050	Hyloxalus
21	Spectrogram 1	1	8.161814058956915	8.55655328798186	8397.94921875	8936.279296875	21.51219512195122	22050	noise
22	Spectrogram 1	1	8.324353741496598	9.798820861678005	5835.498046875	10443.603515625	21.51219512195122	22050	Basileuterus sp
23	Spectrogram 1	1	8.893242630385487	9.160272108843538	1141.259765625	1442.724609375	21.51219512195122	22050	noise
24	Spectrogram 1	1	9.996190476190476	10.32126984126984	6459.9609375	8096.484375	21.51219512195122	22050	noise
25	Spectrogram 1	1	10.367709750566894	10.727619047619047	5857.03125	8613.28125	21.51219512195122	22050	noise
26	Spectrogram 1	1	10.820498866213152	11.052698412698414	6761.42578125	7256.689453125	21.51219512195122	22050	noise
27	Spectrogram 1	1	11.064308390022676	11.168798185941043	8225.68359375	8720.947265625	21.51219512195122	22050	noise
28	Spectrogram 1	1	12.376235827664399	12.701315192743763	1076.66015625	1528.857421875	21.51219512195122	22050	noise
29	Spectrogram 1	1	12.794195011337868	13.235374149659863	8441.015625	9043.9453125	21.51219512195122	22050	noise
30	Spectrogram 1	1	12.979954648526077	14.106122448979592	6503.02734375	10615.869140625	21.51219512195122	22050	Basileuterus sp
31	Spectrogram 1	1	13.154104308390023	13.339863945578232	6503.02734375	7924.21875	21.51219512195122	22050	noise
32	Spectrogram 1	1	13.804263038548752	14.489251700680272	6675.29296875	10012.939453125	21.51219512195122	22050	noise
33	Spectrogram 1	1	14.55891156462585	14.744671201814059	3079.248046875	3746.77734375	21.51219512195122	22050	noise
34	Spectrogram 1	1	15.568979591836735	16.99700680272109	2260.986328125	5447.900390625	21.51219512195122	22050	ave 1
35	Spectrogram 1	1	15.592199546485261	15.85922902494331	6438.427734375	8204.150390625	21.51219512195122	22050	noise
36	Spectrogram 1	1	15.905668934240364	16.04498866213152	8161.083984375	8613.28125	21.51219512195122	22050	noise
37	Spectrogram 1	1	15.917278911564626	16.24235827664399	6438.427734375	7321.2890625	21.51219512195122	22050	noise
38	Spectrogram 1	1	16.184308390022675	16.62548752834467	1162.79296875	2196.38671875	21.51219512195122	22050	noise
39	Spectrogram 1	1	17.04344671201814	18.773333333333333	4112.841796875	5318.701171875	21.51219512195122	22050	noise
40	Spectrogram 1	1	17.47301587301587	17.635555555555555	6610.693359375	7708.88671875	21.51219512195122	22050	noise
41	Spectrogram 1	1	17.949024943310658	18.088344671201813	6632.2265625	7084.423828125	21.51219512195122	22050	noise
42	Spectrogram 1	1	18.64562358276644	18.796553287981858	6998.291015625	7450.48828125	21.51219512195122	22050	noise
43	Spectrogram 1	1	18.657233560090702	18.866213151927436	6546.09375	6826.025390625	21.51219512195122	22050	noise
44	Spectrogram 1	1	18.83138321995465	19.690521541950112	4091.30859375	5383.30078125	21.51219512195122	22050	noise
45	Spectrogram 1	1	18.94748299319728	19.168072562358276	5943.1640625	7407.421875	21.51219512195122	22050	noise
46	Spectrogram 1	1	19.319002267573698	19.504761904761907	6826.025390625	7299.755859375	21.51219512195122	22050	noise
47	Spectrogram 1	1	19.736961451247165	20.120090702947845	4177.44140625	4974.169921875	21.51219512195122	22050	Hyloxalus
48	Spectrogram 1	1	19.87628117913832	20.120090702947845	6244.62890625	7838.0859375	21.51219512195122	22050	noise
49	Spectrogram 1	1	20.166530612244898	21.861587301587303	5770.8984375	10551.26953125	21.51219512195122	22050	Basileuterus sp
50	Spectrogram 1	1	20.166530612244898	22.790385487528344	1593.45703125	5555.56640625	21.51219512195122	22050	noise
51	Spectrogram 1	1	20.21297052154195	20.63092970521542	6546.09375	7838.0859375	21.51219512195122	22050	noise
52	Spectrogram 1	1	20.712199546485262	20.990839002267574	1205.859375	1528.857421875	21.51219512195122	22050	noise
53	Spectrogram 1	1	22.836825396825397	23.208344671201814	4112.841796875	4952.63671875	21.51219512195122	22050	Hyloxalus
54	Spectrogram 1	1	23.289614512471655	23.672743764172335	4048.2421875	5469.43359375	21.51219512195122	22050	Hyloxalus
55	Spectrogram 1	1	23.324444444444445	23.440544217687076	6524.560546875	7192.08984375	21.51219512195122	22050	noise
56	Spectrogram 1	1	24.264852607709752	24.94984126984127	2282.51953125	5447.900390625	21.51219512195122	22050	ave 1
57	Spectrogram 1	1	24.276462585034015	24.671201814058957	1162.79296875	2131.787109375	21.51219512195122	22050	noise
58	Spectrogram 1	1	24.473832199546486	24.60154195011338	6869.091796875	7816.552734375	21.51219512195122	22050	noise
59	Spectrogram 1	1	24.86857142857143	26.51718820861678	6438.427734375	10529.736328125	21.51219512195122	22050	Basileuterus sp
60	Spectrogram 1	1	25.727709750566895	26.261768707482993	4069.775390625	5555.56640625	21.51219512195122	22050	noise
61	Spectrogram 1	1	27.898775510204082	28.54893424036281	1098.193359375	5534.033203125	21.51219512195122	22050	ave 1
62	Spectrogram 1	1	28.305124716553287	28.45605442176871	6632.2265625	7105.95703125	21.51219512195122	22050	noise
63	Spectrogram 1	1	29.00172335600907	29.164263038548754	6718.359375	7687.353515625	21.51219512195122	22050	noise
64	Spectrogram 1	1	29.013333333333332	29.280362811791385	4155.908203125	5447.900390625	21.51219512195122	22050	noise
65	Spectrogram 1	1	29.41968253968254	31.2540589569161	6481.494140625	10702.001953125	21.51219512195122	22050	Basileuterus sp
66	Spectrogram 1	1	32.33378684807256	33.065215419501136	1550.390625	4801.904296875	21.51219512195122	22050	ave 1
67	Spectrogram 1	1	32.612426303854875	32.79818594104309	1141.259765625	1528.857421875	21.51219512195122	22050	noise
68	Spectrogram 1	1	33.73859410430839	35.619410430839004	6481.494140625	10680.46875	21.51219512195122	22050	Basileuterus sp
69	Spectrogram 1	1	34.60934240362812	34.72544217687075	4414.306640625	4866.50390625	21.51219512195122	22050	noise
70	Spectrogram 1	1	35.64263038548753	36.327619047619045	2131.787109375	5146.435546875	21.51219512195122	22050	ave 1
71	Spectrogram 1	1	35.65424036281179	35.99092970521542	1184.326171875	2131.787109375	21.51219512195122	22050	noise
72	Spectrogram 1	1	38.16199546485261	38.83537414965986	4371.240234375	5297.16796875	21.51219512195122	22050	noise
73	Spectrogram 1	1	38.74249433106576	39.00952380952381	2906.982421875	3380.712890625	21.51219512195122	22050	noise
74	Spectrogram 1	1	38.87020408163265	40.62331065759637	5749.365234375	10745.068359375	21.51219512195122	22050	Basileuterus sp
75	Spectrogram 1	1	39.07918367346939	39.21850340136054	1744.189453125	2304.052734375	21.51219512195122	22050	noise
76	Spectrogram 1	1	39.230113378684806	39.48553287981859	4285.107421875	5146.435546875	21.51219512195122	22050	noise
77	Spectrogram 1	1	39.47392290249433	40.24018140589569	2347.119140625	5340.234375	21.51219512195122	22050	ave 1
78	Spectrogram 1	1	39.48553287981859	39.68290249433107	1550.390625	2174.853515625	21.51219512195122	22050	noise
79	Spectrogram 1	1	39.60163265306122	39.8918820861678	1205.859375	1528.857421875	21.51219512195122	22050	noise
80	Spectrogram 1	1	40.39111111111111	40.72780045351474	4198.974609375	4995.703125	21.51219512195122	22050	noise
81	Spectrogram 1	1	40.84390022675737	41.06448979591837	4220.5078125	5167.96875	21.51219512195122	22050	noise
82	Spectrogram 1	1	41.19219954648526	41.62176870748299	2756.25	3983.642578125	21.51219512195122	22050	noise
83	Spectrogram 1	1	41.28507936507936	41.412789115646255	4371.240234375	4823.4375	21.51219512195122	22050	noise
84	Spectrogram 1	1	41.62176870748299	41.749478458049886	6739.892578125	7127.490234375	21.51219512195122	22050	noise
85	Spectrogram 1	1	41.64498866213152	42.237097505668935	3811.376953125	5081.8359375	21.51219512195122	22050	noise
86	Spectrogram 1	1	42.620226757369615	43.01496598639456	1227.392578125	2347.119140625	21.51219512195122	22050	noise
87	Spectrogram 1	1	42.72471655328798	43.32843537414966	2196.38671875	5297.16796875	21.51219512195122	22050	ave 1
88	Spectrogram 1	1	43.36326530612245	43.57224489795918	4242.041015625	5124.90234375	21.51219512195122	22050	noise
89	Spectrogram 1	1	43.57224489795918	43.97859410430839	2734.716796875	3337.646484375	21.51219512195122	22050	noise
90	Spectrogram 1	1	44.50104308390023	45.09315192743764	6524.560546875	9991.40625	21.51219512195122	22050	Basileuterus sp
91	Spectrogram 1	1	45.94068027210884	46.81142857142857	2347.119140625	5490.966796875	21.51219512195122	22050	noise
92	Spectrogram 1	1	45.96390022675737	46.18448979591837	1658.056640625	2304.052734375	21.51219512195122	22050	noise
93	Spectrogram 1	1	46.10321995464852	46.38185941043084	1248.92578125	1593.45703125	21.51219512195122	22050	noise
94	Spectrogram 1	1	46.27736961451247	46.57922902494331	6524.560546875	8290.283203125	21.51219512195122	22050	noise
95	Spectrogram 1	1	46.66049886621315	46.9275283446712	1765.72265625	2562.451171875	21.51219512195122	22050	noise
96	Spectrogram 1	1	47.6821768707483	47.89115646258504	4306.640625	4844.970703125	21.51219512195122	22050	noise
97	Spectrogram 1	1	47.9956462585034	48.912834467120184	7041.357421875	10508.203125	21.51219512195122	22050	Basileuterus sp
98	Spectrogram 1	1	48.808344671201816	48.99410430839002	2993.115234375	3294.580078125	21.51219512195122	22050	noise
99	Spectrogram 1	1	48.98249433106576	50.108662131519274	6459.9609375	9883.740234375	21.51219512195122	22050	Basileuterus sp
100	Spectrogram 1	1	49.08698412698413	49.295963718820865	4306.640625	5017.236328125	21.51219512195122	22050	noise
101	Spectrogram 1	1	49.89968253968254	50.51501133786848	2325.5859375	5254.1015625	21.51219512195122	22050	ave 1
102	Spectrogram 1	1	49.9112925170068	50.29442176870748	1141.259765625	2024.12109375	21.51219512195122	22050	noise
103	Spectrogram 1	1	50.166712018140586	50.81687074829932	6029.296875	8333.349609375	21.51219512195122	22050	noise
104	Spectrogram 1	1	51.16517006802721	51.35092970521542	4263.57421875	4952.63671875	21.51219512195122	22050	noise
105	Spectrogram 1	1	51.72244897959184	51.908208616780044	4306.640625	4586.572265625	21.51219512195122	22050	noise
106	Spectrogram 1	1	51.98947845804989	52.10557823129252	6029.296875	7321.2890625	21.51219512195122	22050	noise
107	Spectrogram 1	1	52.244897959183675	52.60480725623583	8268.75	9000.87890625	21.51219512195122	22050	noise
108	Spectrogram 1	1	52.37260770975057	52.59319727891157	6223.095703125	8139.55078125	21.51219512195122	22050	noise
109	Spectrogram 1	1	52.38421768707483	52.569977324263036	4242.041015625	4952.63671875	21.51219512195122	22050	noise
110	Spectrogram 1	1	52.41904761904762	53.91673469387755	1528.857421875	10809.66796875	21.51219512195122	22050	Basileuterus sp
111	Spectrogram 1	1	52.92988662131519	53.18530612244898	1162.79296875	1528.857421875	21.51219512195122	22050	noise
112	Spectrogram 1	1	54.02122448979592	54.19537414965986	1291.9921875	2217.919921875	21.51219512195122	22050	noise
113	Spectrogram 1	1	54.23020408163265	54.39274376417234	6890.625	7579.6875	21.51219512195122	22050	noise
114	Spectrogram 1	1	54.764263038548755	54.9384126984127	4306.640625	5124.90234375	21.51219512195122	22050	noise
115	Spectrogram 1	1	55.855600907029476	56.79600907029479	2304.052734375	5146.435546875	21.51219512195122	22050	ave 1
116	Spectrogram 1	1	55.86721088435374	56.04136054421769	1507.32421875	2217.919921875	21.51219512195122	22050	noise
117	Spectrogram 1	1	56.006530612244894	56.28517006802721	1205.859375	1550.390625	21.51219512195122	22050	noise
118	Spectrogram 1	1	56.91210884353742	57.01659863945578	4565.0390625	5275.634765625	21.51219512195122	22050	noise
119	Spectrogram 1	1	57.08625850340136	57.35328798185941	4306.640625	4866.50390625	21.51219512195122	22050	noise
120	Spectrogram 1	1	57.67836734693878	57.88734693877551	4285.107421875	4629.638671875	21.51219512195122	22050	noise
121	Spectrogram 1	1	58.28208616780045	58.49106575963719	4285.107421875	5211.03515625	21.51219512195122	22050	noise
122	Spectrogram 1	1	59.292154195011335	59.53596371882086	4242.041015625	5146.435546875	21.51219512195122	22050	noise
123	Spectrogram 1	1	59.44308390022676	59.98875283446712	1141.259765625	5017.236328125	21.51219512195122	22050	ave 1
124	Spectrogram 1	1	59.53596371882086	59.81460317460318	1550.390625	2174.853515625	21.51219512195122	22050	noise
