File	Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Original Index	review	type	Reason	offset
JAGUAS253_20121114_080107.wav	28	Spectrogram 1	1	Hyloxalus	20.143310657596373	20.514829931972788	4134.375	4866.50390625	50	0			0
JAGUAS253_20121114_080107.wav	29	Spectrogram 1	1	Hyloxalus	20.712199546485262	20.990839002267574	4112.841796875	4823.4375	52	0			0
JAGUAS253_20121114_080107.wav	30	Spectrogram 1	1	Hyloxalus	21.2346485260771	21.559727891156463	4134.375	4844.970703125	53	0			0
JAGUAS253_20121114_080107.wav	31	Spectrogram 1	1	Hyloxalus	21.73387755102041	22.00090702947846	4177.44140625	4758.837890625	56	0			0
JAGUAS253_20121114_080107.wav	32	Spectrogram 1	1	Leptopogon superciliaris	22.19827664399093	22.639455782312925	2885.44921875	6438.427734375	57	1			0
JAGUAS253_20121114_080107.wav	33	Spectrogram 1	1	Hyloxalus	22.88326530612245	23.138684807256237	4112.841796875	4995.703125	58	0			0
JAGUAS253_20121114_080107.wav	34	Spectrogram 1	1	Hyloxalus	23.881723356009072	24.13714285714286	4220.5078125	4758.837890625	62	0			0
JAGUAS253_20121114_080107.wav	35	Spectrogram 1	1	Hyloxalus	24.404172335600908	24.68281179138322	3962.109375	4780.37109375	64	0			0
JAGUAS253_20121114_080107.wav	36	Spectrogram 1	1	Hyloxalus	24.845351473922904	25.205260770975055	3983.642578125	4801.904296875	65	0			0
JAGUAS253_20121114_080107.wav	37	Spectrogram 1	1	Hyloxalus	25.437460317460317	25.692879818594104	4242.041015625	4888.037109375	66	0			0
JAGUAS253_20121114_080107.wav	38	Spectrogram 1	1	Hyloxalus	27.109297052154194	27.353106575963718	4242.041015625	4758.837890625	69	0			0
JAGUAS253_20121114_080107.wav	39	Spectrogram 1	1	Hyloxalus	27.66657596371882	27.921995464852607	4112.841796875	4780.37109375	70	0			0
JAGUAS253_20121114_080107.wav	40	Spectrogram 1	1	Hyloxalus	28.223854875283447	28.46766439909297	4220.5078125	4737.3046875	71	0			0
JAGUAS253_20121114_080107.wav	41	Spectrogram 1	1	Hyloxalus	28.757913832199545	29.013333333333332	4220.5078125	4758.837890625	72	0			0
JAGUAS253_20121114_080107.wav	42	Spectrogram 1	1	Hyloxalus	29.76798185941043	30.011791383219954	4155.908203125	4737.3046875	76	0			0
JAGUAS253_20121114_080107.wav	43	Spectrogram 1	1	Hyloxalus	30.313650793650794	30.615510204081634	4091.30859375	4737.3046875	77	0			0
JAGUAS253_20121114_080107.wav	44	Spectrogram 1	1	Hyloxalus	30.859319727891158	31.172789115646257	4069.775390625	4844.970703125	78	0			0
JAGUAS253_20121114_080107.wav	45	Spectrogram 1	1	Hyloxalus	31.40498866213152	31.753287981859412	4048.2421875	4801.904296875	79	0			0
JAGUAS253_20121114_080107.wav	46	Spectrogram 1	1	Hyloxalus	31.90421768707483	32.36861678004535	4112.841796875	4866.50390625	81	0			0
JAGUAS253_20121114_080107.wav	47	Spectrogram 1	1	Hyloxalus	32.51954648526077	32.949115646258505	4134.375	4844.970703125	82	0			0
JAGUAS253_20121114_080107.wav	48	Spectrogram 1	1	Hyloxalus	34.42358276643991	34.748662131519275	4134.375	4866.50390625	87	0			0
JAGUAS253_20121114_080107.wav	49	Spectrogram 1	1	Hyloxalus	34.92281179138322	35.28272108843537	4048.2421875	4888.037109375	88	0			0
JAGUAS253_20121114_080107.wav	50	Spectrogram 1	1	Hyloxalus	35.70068027210884	35.97931972789116	4112.841796875	4823.4375	89	0			0
JAGUAS253_20121114_080107.wav	51	Spectrogram 1	1	Hyloxalus	36.25795918367347	36.57142857142857	4112.841796875	4866.50390625	90	0			0
JAGUAS253_20121114_080107.wav	52	Spectrogram 1	1	Hyloxalus	36.78040816326531	37.10548752834467	4134.375	4866.50390625	92	0			0
JAGUAS253_20121114_080107.wav	53	Spectrogram 1	1	Hyloxalus	37.651156462585035	37.9762358276644	4069.775390625	4844.970703125	93	0			0
JAGUAS253_20121114_080107.wav	54	Spectrogram 1	1	Leptopogon superciliaris	38.12716553287982	38.568344671201814	3143.84765625	5641.69921875	95	0			0
JAGUAS253_20121114_080107.wav	55	Spectrogram 1	1	Hyloxalus	38.568344671201814	38.905034013605444	4069.775390625	4888.037109375	96	0			0
JAGUAS253_20121114_080107.wav	56	Spectrogram 1	1	Hyloxalus	39.0443537414966	39.34621315192744	4134.375	4888.037109375	97	0			0
JAGUAS253_20121114_080107.wav	57	Spectrogram 1	1	Hyloxalus	39.50875283446712	39.82222222222222	4112.841796875	4909.5703125	98	0			0
JAGUAS253_20121114_080107.wav	58	Spectrogram 1	1	Hyloxalus	40.03120181405896	40.34467120181406	4091.30859375	4909.5703125	100	0			0
JAGUAS253_20121114_080107.wav	59	Spectrogram 1	1	Hyloxalus	40.47238095238095	40.78585034013606	4048.2421875	4909.5703125	102	0			0
JAGUAS253_20121114_080107.wav	60	Spectrogram 1	1	Hyloxalus	40.936780045351476	41.250249433106575	4134.375	4931.103515625	103	0			0
JAGUAS253_20121114_080107.wav	61	Spectrogram 1	1	Hyloxalus	41.4940589569161	41.795918367346935	4091.30859375	4888.037109375	106	0			0
JAGUAS253_20121114_080107.wav	62	Spectrogram 1	1	Hyloxalus	42.37641723356009	42.67827664399093	4134.375	4866.50390625	107	0			0
JAGUAS253_20121114_080107.wav	63	Spectrogram 1	1	Hyloxalus	42.82920634920635	43.13106575963719	4091.30859375	4909.5703125	108	0			0
JAGUAS253_20121114_080107.wav	64	Spectrogram 1	1	Hyloxalus	43.29360544217687	43.607074829931975	4112.841796875	4909.5703125	109	0			0
JAGUAS253_20121114_080107.wav	65	Spectrogram 1	1	Hyloxalus	43.816054421768705	44.11791383219955	4134.375	4931.103515625	111	0			0
JAGUAS253_20121114_080107.wav	66	Spectrogram 1	1	Hyloxalus	44.315283446712016	44.62875283446712	4134.375	4931.103515625	112	0			0
JAGUAS253_20121114_080107.wav	67	Spectrogram 1	1	Leptopogon superciliaris	44.44299319727891	45.139591836734695	3057.71484375	5534.033203125	113	1			0
JAGUAS253_20121114_080107.wav	68	Spectrogram 1	1	Leptopogon superciliaris	45.29052154195011	46.04517006802721	2950.048828125	5426.3671875	114	1			0
JAGUAS253_20121114_080107.wav	69	Spectrogram 1	1	Hyloxalus	46.27736961451247	46.57922902494331	4091.30859375	4931.103515625	115	0			0
JAGUAS253_20121114_080107.wav	70	Spectrogram 1	1	Hyloxalus	46.7069387755102	47.008798185941046	4134.375	4931.103515625	116	0			0
JAGUAS253_20121114_080107.wav	71	Spectrogram 1	1	Leptopogon superciliaris	47.42675736961451	48.36716553287982	3079.248046875	5577.099609375	119	1			0
JAGUAS253_20121114_080107.wav	72	Spectrogram 1	1	Leptopogon superciliaris	48.55292517006803	49.0637641723356	2971.58203125	5340.234375	121	0			0
JAGUAS253_20121114_080107.wav	73	Spectrogram 1	1	Hyloxalus	49.04054421768708	49.36562358276644	4134.375	4888.037109375	122	0			0
JAGUAS253_20121114_080107.wav	74	Spectrogram 1	1	Hyloxalus	49.504943310657595	49.80680272108844	4155.908203125	4931.103515625	123	0			0
JAGUAS253_20121114_080107.wav	75	Spectrogram 1	1	Hyloxalus	49.957732426303856	50.25959183673469	4177.44140625	4931.103515625	125	0			0
JAGUAS253_20121114_080107.wav	76	Spectrogram 1	1	Hyloxalus	50.45696145124717	50.74721088435374	4155.908203125	4909.5703125	126	0			0
JAGUAS253_20121114_080107.wav	77	Spectrogram 1	1	Hyloxalus	50.89814058956916	51.211609977324265	4091.30859375	4909.5703125	127	0			0
JAGUAS253_20121114_080107.wav	78	Spectrogram 1	1	Leptopogon superciliaris	52.19845804988662	52.97632653061225	2950.048828125	5167.96875	129	1			0
JAGUAS253_20121114_080107.wav	79	Spectrogram 1	1	Hyloxalus	53.1156462585034	53.440725623582765	4155.908203125	4952.63671875	132	0			0
JAGUAS253_20121114_080107.wav	80	Spectrogram 1	1	Hyloxalus	53.556825396825396	53.881904761904764	4134.375	4931.103515625	134	0			0
JAGUAS253_20121114_080107.wav	81	Spectrogram 1	1	Hyloxalus	55.83238095238095	56.14585034013606	4155.908203125	4909.5703125	138	0			0
JAGUAS253_20121114_080107.wav	82	Spectrogram 1	1	Hyloxalus	56.28517006802721	56.62185941043084	4112.841796875	4866.50390625	140	0			0
JAGUAS253_20121114_080107.wav	83	Spectrogram 1	1	Leptopogon superciliaris	56.73795918367347	57.50421768707483	2928.515625	5189.501953125	142	1			0
JAGUAS253_20121114_080107.wav	84	Spectrogram 1	1	Hyloxalus	57.63192743764172	57.9221768707483	4069.775390625	4844.970703125	144	0			0
JAGUAS253_20121114_080107.wav	85	Spectrogram 1	1	Hyloxalus	58.525895691609975	58.82775510204082	4134.375	4844.970703125	147	0			0
JAGUAS253_20121114_080107.wav	86	Spectrogram 1	1	Hyloxalus	58.978684807256236	59.292154195011335	3380.712890625	4823.4375	148	0			0
JAGUAS253_20121114_080107.wav	87	Spectrogram 1	1	Hyloxalus	59.48952380952381	59.779773242630384	3897.509765625	4866.50390625	150	0			0
JAGUAS253_20121114_081107.wav	88	Spectrogram 1	1	Hyloxalus	61.1609977324263	61.288707482993196	4328.173828125	4758.837890625	155	0			60
JAGUAS253_20121114_081107.wav	89	Spectrogram 1	1	Hyloxalus	61.63700680272109	61.76471655328798	4306.640625	4715.771484375	158	0			60
JAGUAS253_20121114_081107.wav	90	Spectrogram 1	1	Hyloxalus	64.44662131519274	64.57433106575964	4349.70703125	4737.3046875	171	0			60
JAGUAS253_20121114_081107.wav	91	Spectrogram 1	1	Ramphocelus dimidiatus	72.26013605442176	72.65487528344671	3380.712890625	5383.30078125	185	1			60
JAGUAS253_20121114_081107.wav	92	Spectrogram 1	1	Hyloxalus	73.67655328798186	73.8507029478458	4242.041015625	4758.837890625	188	0			60
JAGUAS253_20121114_081107.wav	93	Spectrogram 1	1	Hyloxalus	76.70675736961451	76.92734693877551	4134.375	4758.837890625	192	0			60
JAGUAS253_20121114_081107.wav	94	Spectrogram 1	1	Ramphocelus dimidiatus	77.05505668934241	77.50784580498866	3531.4453125	5620.166015625	193	1			60
JAGUAS253_20121114_081107.wav	95	Spectrogram 1	1	Ramphocelus dimidiatus	85.65804988662131	86.50557823129252	1528.857421875	5598.6328125	206	0			60
JAGUAS253_20121114_081107.wav	96	Spectrogram 1	1	Hyloxalus	86.86548752834467	87.19056689342403	3832.91015625	4392.7734375	209	0			60
JAGUAS253_20121114_081107.wav	97	Spectrogram 1	1	Ramphocelus dimidiatus	87.44598639455782	88.2702947845805	1528.857421875	5749.365234375	211	0			60
JAGUAS253_20121114_081107.wav	98	Spectrogram 1	1	Hyloxalus	88.59537414965986	88.85079365079365	4048.2421875	4651.171875	219	0			60
JAGUAS253_20121114_081107.wav	99	Spectrogram 1	1	Hyloxalus	90.499410430839	90.72	4155.908203125	4844.970703125	224	0			60
JAGUAS253_20121114_081107.wav	100	Spectrogram 1	1	Ramphocelus dimidiatus	92.07836734693878	92.49632653061224	1507.32421875	8397.94921875	229	0			60
JAGUAS253_20121114_081107.wav	101	Spectrogram 1	1	Hyloxalus	92.6704761904762	92.87945578231293	4005.17578125	4844.970703125	231	0			60
JAGUAS253_20121114_081107.wav	102	Spectrogram 1	1	Hyloxalus	93.76181405895692	93.97079365079365	4069.775390625	4866.50390625	233	0			60
JAGUAS253_20121114_081107.wav	103	Spectrogram 1	1	Hyloxalus	94.30748299319728	94.5512925170068	4091.30859375	4888.037109375	234	0			60
JAGUAS253_20121114_081107.wav	104	Spectrogram 1	1	Ramphocelus dimidiatus	94.76027210884354	95.23628117913833	1528.857421875	5727.83203125	235	0			60
JAGUAS253_20121114_081107.wav	105	Spectrogram 1	1	Hyloxalus	95.77034013605441	96.01414965986395	4069.775390625	4909.5703125	237	0			60
JAGUAS253_20121114_081107.wav	106	Spectrogram 1	1	Hyloxalus	96.22312925170068	96.52498866213152	3380.712890625	5017.236328125	239	0			60
JAGUAS253_20121114_081107.wav	107	Spectrogram 1	1	Hyloxalus	97.3144671201814	97.54666666666667	4048.2421875	4909.5703125	243	0			60
JAGUAS253_20121114_081107.wav	108	Spectrogram 1	1	Hyloxalus	97.74403628117915	97.96462585034013	4069.775390625	4931.103515625	244	0			60
JAGUAS253_20121114_081107.wav	109	Spectrogram 1	1	Ramphocelus dimidiatus	98.22004535147391	98.69605442176871	4026.708984375	12252.392578125	245	1			60
JAGUAS253_20121114_081107.wav	110	Spectrogram 1	1	Hyloxalus	98.80054421768708	99.03274376417234	4091.30859375	4866.50390625	247	0			60
JAGUAS253_20121114_081107.wav	111	Spectrogram 1	1	Ramphocelus dimidiatus	99.2301133786848	99.6712925170068	1593.45703125	5706.298828125	248	0			60
JAGUAS253_20121114_081107.wav	112	Spectrogram 1	1	Hyloxalus	99.82222222222222	100.06603174603174	4048.2421875	4888.037109375	252	0			60
JAGUAS253_20121114_081107.wav	113	Spectrogram 1	1	Hyloxalus	100.739410430839	100.98321995464852	3962.109375	4844.970703125	254	0			60
JAGUAS253_20121114_081107.wav	114	Spectrogram 1	1	Hyloxalus	101.180589569161	101.42439909297053	3897.509765625	5060.302734375	255	0			60
JAGUAS253_20121114_081107.wav	115	Spectrogram 1	1	Ramphocelus dimidiatus	101.63337868480725	102.34158730158731	1571.923828125	7773.486328125	256	0			60
JAGUAS253_20121114_081107.wav	116	Spectrogram 1	1	Hyloxalus	102.55056689342403	102.77115646258503	4112.841796875	4866.50390625	258	0			60
JAGUAS253_20121114_081107.wav	117	Spectrogram 1	1	Hyloxalus	103.46775510204083	103.72317460317461	4069.775390625	4888.037109375	260	0			60
JAGUAS253_20121114_081107.wav	118	Spectrogram 1	1	Hyloxalus	104.09469387755102	104.35011337868481	4048.2421875	4780.37109375	261	0			60
JAGUAS253_20121114_081107.wav	119	Spectrogram 1	1	Ramphocelus dimidiatus	104.54748299319728	105.30213151927438	1507.32421875	5684.765625	262	0			60
JAGUAS253_20121114_081107.wav	120	Spectrogram 1	1	Hyloxalus	105.47628117913831	105.72009070294784	4069.775390625	4844.970703125	264	0			60
JAGUAS253_20121114_081107.wav	121	Spectrogram 1	1	Hyloxalus	105.92907029478458	106.17287981859411	4026.708984375	4866.50390625	265	0			60
JAGUAS253_20121114_081107.wav	122	Spectrogram 1	1	Hyloxalus	106.38185941043085	106.63727891156464	4005.17578125	4909.5703125	266	0			60
JAGUAS253_20121114_081107.wav	123	Spectrogram 1	1	Ramphocelus dimidiatus	106.85786848072561	107.62412698412697	1507.32421875	5598.6328125	267	0			60
JAGUAS253_20121114_081107.wav	124	Spectrogram 1	1	Hyloxalus	108.73868480725623	109.01732426303855	3983.642578125	4909.5703125	271	0			60
JAGUAS253_20121114_081107.wav	125	Spectrogram 1	1	Ramphocelus dimidiatus	109.66748299319728	110.36408163265307	1614.990234375	6029.296875	273	0			60
JAGUAS253_20121114_081107.wav	126	Spectrogram 1	1	Hyloxalus	111.3277097505669	111.60634920634921	4026.708984375	4931.103515625	277	0			60
JAGUAS253_20121114_081107.wav	127	Spectrogram 1	1	Ramphocelus dimidiatus	111.66439909297051	112.63963718820861	1442.724609375	5857.03125	278	0			60
JAGUAS253_20121114_081107.wav	128	Spectrogram 1	1	Hyloxalus	113.52199546485261	113.69614512471655	4285.107421875	4801.904296875	283	0			60
JAGUAS253_20121114_081107.wav	129	Spectrogram 1	1	Hyloxalus	113.97478458049886	114.21859410430838	4285.107421875	4801.904296875	286	0			60
JAGUAS253_20121114_081107.wav	130	Spectrogram 1	1	Hyloxalus	114.54367346938776	114.72943310657595	4328.173828125	4801.904296875	287	0			60
JAGUAS253_20121114_081107.wav	131	Spectrogram 1	1	Hyloxalus	115.58857142857143	115.7511111111111	4263.57421875	4844.970703125	290	0			60
JAGUAS253_20121114_081107.wav	132	Spectrogram 1	1	Ramphocelus dimidiatus	115.91365079365079	116.43609977324263	1528.857421875	5749.365234375	291	0			60
JAGUAS253_20121114_081107.wav	133	Spectrogram 1	1	Hyloxalus	116.6334693877551	116.86566893424036	4328.173828125	4866.50390625	293	0			60
JAGUAS253_20121114_081107.wav	134	Spectrogram 1	1	Hyloxalus	117.15591836734694	117.37650793650793	4328.173828125	4823.4375	294	0			60
JAGUAS253_20121114_081107.wav	135	Spectrogram 1	1	Hyloxalus	117.63192743764172	117.89895691609976	4263.57421875	4844.970703125	295	0			60
JAGUAS253_20121114_081107.wav	136	Spectrogram 1	1	Hyloxalus	118.1079365079365	118.38657596371883	4285.107421875	4844.970703125	296	0			60
JAGUAS253_20121114_081107.wav	137	Spectrogram 1	1	Hyloxalus	118.63038548752834	118.8974149659864	4349.70703125	4909.5703125	297	0			60
JAGUAS253_20121114_081107.wav	138	Spectrogram 1	1	Hyloxalus	119.58240362811792	119.74494331065759	4263.57421875	4844.970703125	299	0			60
JAGUAS253_20121114_082107.wav	139	Spectrogram 1	1	Ramphocelus dimidiatus	123.13469387755102	123.55265306122449	1722.65625	5469.43359375	308	0			120
JAGUAS253_20121114_082107.wav	140	Spectrogram 1	1	Hyloxalus	123.77324263038548	124.05188208616781	4026.708984375	4457.373046875	311	0			120
JAGUAS253_20121114_082107.wav	141	Spectrogram 1	1	Hyloxalus	124.4001814058957	124.70204081632653	4112.841796875	4608.10546875	313	0			120
JAGUAS253_20121114_082107.wav	142	Spectrogram 1	1	Ramphocelus dimidiatus	125.06195011337869	125.57278911564626	2670.1171875	4952.63671875	314	0			120
JAGUAS253_20121114_082107.wav	143	Spectrogram 1	1	Hyloxalus	125.71210884353741	125.88625850340136	4112.841796875	4414.306640625	316	0			120
JAGUAS253_20121114_082107.wav	144	Spectrogram 1	1	Hyloxalus	126.44353741496599	126.65251700680273	4112.841796875	4435.83984375	317	0			120
JAGUAS253_20121114_082107.wav	145	Spectrogram 1	1	Ramphocelus dimidiatus	126.98920634920636	127.54648526077098	1701.123046875	5254.1015625	318	1			120
JAGUAS253_20121114_082107.wav	146	Spectrogram 1	1	Hyloxalus	128.91646258503403	129.10222222222222	4112.841796875	4392.7734375	321	0			120
JAGUAS253_20121114_082107.wav	147	Spectrogram 1	1	Ramphocelus dimidiatus	129.28798185941042	129.74077097505668	2153.3203125	5124.90234375	322	0			120
JAGUAS253_20121114_082107.wav	148	Spectrogram 1	1	Ramphocelus dimidiatus	130.2748299319728	131.05269841269842	1744.189453125	5189.501953125	324	0			120
JAGUAS253_20121114_082107.wav	149	Spectrogram 1	1	Ramphocelus dimidiatus	131.98149659863947	132.51555555555555	1744.189453125	5211.03515625	325	0			120
JAGUAS253_20121114_082107.wav	150	Spectrogram 1	1	Hyloxalus	132.80580498866215	132.9683446712018	4112.841796875	4414.306640625	326	0			120
JAGUAS253_20121114_082107.wav	151	Spectrogram 1	1	Hyloxalus	133.47918367346938	133.69977324263039	4134.375	4478.90625	327	0			120
JAGUAS253_20121114_082107.wav	152	Spectrogram 1	1	Ramphocelus dimidiatus	134.0712925170068	134.87238095238095	1701.123046875	5383.30078125	328	0			120
JAGUAS253_20121114_082107.wav	153	Spectrogram 1	1	Hyloxalus	136.021768707483	136.18430839002266	4112.841796875	4414.306640625	331	0			120
JAGUAS253_20121114_082107.wav	154	Spectrogram 1	1	Hyloxalus	136.683537414966	136.92734693877551	4048.2421875	4435.83984375	333	0			120
JAGUAS253_20121114_082107.wav	155	Spectrogram 1	1	Ramphocelus dimidiatus	137.10149659863947	137.60072562358278	1701.123046875	5103.369140625	334	0			120
JAGUAS253_20121114_082107.wav	156	Spectrogram 1	1	Ramphocelus dimidiatus	137.96063492063493	138.3437641723356	1701.123046875	5081.8359375	335	0			120
JAGUAS253_20121114_082107.wav	157	Spectrogram 1	1	Ramphocelus dimidiatus	139.4118820861678	139.7601814058957	2691.650390625	5211.03515625	338	0			120
JAGUAS253_20121114_082107.wav	158	Spectrogram 1	1	Hyloxalus	140.02721088435374	140.2245804988662	4134.375	4435.83984375	340	0			120
JAGUAS253_20121114_082107.wav	159	Spectrogram 1	1	Hyloxalus	140.56126984126985	140.74702947845805	4112.841796875	4392.7734375	341	0			120
JAGUAS253_20121114_082107.wav	160	Spectrogram 1	1	Ramphocelus dimidiatus	142.86004535147393	143.21995464852608	1701.123046875	5038.76953125	345	0			120
JAGUAS253_20121114_082107.wav	161	Spectrogram 1	1	Ramphocelus dimidiatus	145.40263038548753	145.73931972789114	1701.123046875	4888.037109375	348	0			120
JAGUAS253_20121114_082107.wav	162	Spectrogram 1	1	Ramphocelus dimidiatus	148.09614512471654	148.38639455782314	2777.783203125	5017.236328125	349	0			120
JAGUAS253_20121114_082107.wav	163	Spectrogram 1	1	Ramphocelus dimidiatus	149.837641723356	150.18594104308391	1679.58984375	5254.1015625	351	0			120
JAGUAS253_20121114_082107.wav	164	Spectrogram 1	1	Ramphocelus dimidiatus	152.34539682539682	152.65886621315192	1722.65625	5383.30078125	354	0			120
JAGUAS253_20121114_082107.wav	165	Spectrogram 1	1	Ramphocelus dimidiatus	155.49170068027212	156.01414965986396	2842.3828125	5124.90234375	358	1			120
JAGUAS253_20121114_082107.wav	166	Spectrogram 1	1	Ramphocelus dimidiatus	157.58149659863946	157.91818594104308	2756.25	5211.03515625	362	0			120
JAGUAS253_20121114_082107.wav	167	Spectrogram 1	1	Ramphocelus dimidiatus	162.29514739229023	162.66666666666666	1701.123046875	5038.76953125	369	0			120
JAGUAS253_20121114_082107.wav	168	Spectrogram 1	1	Ramphocelus dimidiatus	165.39501133786848	165.77814058956915	1744.189453125	5211.03515625	373	0			120
JAGUAS253_20121114_082107.wav	169	Spectrogram 1	1	Ramphocelus dimidiatus	167.03201814058957	167.3687074829932	2799.31640625	5060.302734375	374	0			120
JAGUAS253_20121114_082107.wav	170	Spectrogram 1	1	Ramphocelus dimidiatus	168.5645351473923	168.9012244897959	1658.056640625	5081.8359375	378	0			120
JAGUAS253_20121114_082107.wav	171	Spectrogram 1	1	Ramphocelus dimidiatus	171.83854875283447	172.2100680272109	2670.1171875	5189.501953125	381	1			120
JAGUAS253_20121114_082107.wav	172	Spectrogram 1	1	Hyloxalus	172.51192743764173	172.72090702947847	4349.70703125	4801.904296875	384	0			120
JAGUAS253_20121114_082107.wav	173	Spectrogram 1	1	Hyloxalus	172.99954648526077	173.31301587301587	4371.240234375	4780.37109375	385	1			120
JAGUAS253_20121114_082107.wav	174	Spectrogram 1	1	Hyloxalus	173.67292517006803	173.97478458049886	4414.306640625	4801.904296875	386	0			120
JAGUAS253_20121114_082107.wav	175	Spectrogram 1	1	Ramphocelus dimidiatus	174.775873015873	175.57696145124717	2691.650390625	4952.63671875	389	1			120
JAGUAS253_20121114_082107.wav	176	Spectrogram 1	1	Hyloxalus	175.7859410430839	176.05297052154197	4371.240234375	4823.4375	392	0			120
JAGUAS253_20121114_082107.wav	177	Spectrogram 1	1	Hyloxalus	176.2619501133787	176.57541950113378	4328.173828125	4844.970703125	394	0			120
JAGUAS253_20121114_082107.wav	178	Spectrogram 1	1	Hyloxalus	176.62185941043083	177.01659863945576	4371.240234375	4866.50390625	395	0			120
JAGUAS253_20121114_082107.wav	179	Spectrogram 1	1	Ramphocelus dimidiatus	177.202358276644	177.67836734693878	2734.716796875	5017.236328125	396	0			120
JAGUAS253_20121114_082107.wav	180	Spectrogram 1	1	Hyloxalus	177.65514739229025	177.93378684807257	4306.640625	4888.037109375	398	0			120
JAGUAS253_20121114_082107.wav	181	Spectrogram 1	1	Hyloxalus	178.09632653061226	178.37496598639456	4134.375	4888.037109375	399	0			120
JAGUAS253_20121114_082107.wav	182	Spectrogram 1	1	Hyloxalus	178.53750566893424	178.8277551020408	4371.240234375	4888.037109375	400	0			120
