File	Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Original Index	review	type	Reason	offset
SMA03126_20210323_200000.wav	22	Spectrogram 1	1	Leptodactylus_fuscus	195.6	197.59900000000002	15.6	3000	1048	0			180
SMA03126_20210323_200000.wav	23	Spectrogram 1	1	Leptodactylus_fuscus	194.8	196.79900000000004	14.8	3000	1047	0			180
SMA03126_20210323_200000.wav	24	Spectrogram 1	1	Leptodactylus_fuscus	191.6	193.59900000000002	11.6	3000	1046	0			180
SMA03126_20210323_200000.wav	25	Spectrogram 1	1	Leptodactylus_fuscus	236.4	238.3989999999998	56.4	3000	1054	0			180
SMA03126_20210323_200000.wav	26	Spectrogram 1	1	Leptodactylus_fuscus	216.0	217.99900000000002	36.0	3000	1052	0			180
SMA03126_20210327_072000.wav	27	Spectrogram 1	1	Patagioenas_cayennensis	278.0	279.999	38.0	1000	1188	0			240
SMA03126_20210327_072000.wav	28	Spectrogram 1	1	Patagioenas_cayennensis	280.8	283.599	40.8	1000	1189	0			240
SMA03126_20210327_072000.wav	29	Spectrogram 1	1	Patagioenas_cayennensis	284.4	287.199	44.4	1000	1190	0			240
SMA03126_20210609_182000.wav	30	Spectrogram 1	1	Dendroplex_picus	329.6	331.599	29.6	3100	407	0			300
SMA03126_20210609_182000.wav	31	Spectrogram 1	1	Dendropsophus_microcephalus	350.8	353.5990000000001	50.8	7200	462	0			300
SMA03126_20210609_182000.wav	32	Spectrogram 1	1	Dendroplex_picus	327.2	329.199	27.2	3100	406	0			300
SMA03126_20210609_182000.wav	33	Spectrogram 1	1	Dendroplex_picus	308.0	309.999	8.0	3100	405	0			300
SMA03126_20210609_182000.wav	34	Spectrogram 1	1	Dendroplex_picus	302.8	305.199	2.8	3100	404	0			300
SMA03126_20210609_182000.wav	35	Spectrogram 1	1	Dendroplex_picus	302.0	303.999	2.0	3100	403	0			300
SMA03126_20210609_182000.wav	36	Spectrogram 1	1	Dendroplex_picus	334.0	335.999	34.0	3100	410	0			300
SMA03126_20210609_182000.wav	37	Spectrogram 1	1	Dendroplex_picus	334.8	336.79900000000004	34.8	3100	411	0			300
SMA03126_20210609_182000.wav	38	Spectrogram 1	1	Dendroplex_picus	343.2	345.1989999999999	43.2	3100	412	0			300
SMA03126_20210609_182000.wav	39	Spectrogram 1	1	Dendroplex_picus	346.0	348.399	46.0	3100	413	0			300
SMA03126_20210609_182000.wav	40	Spectrogram 1	1	Dendroplex_picus	347.2	350.39899999999994	47.2	3100	414	0			300
SMA03126_20210609_182000.wav	41	Spectrogram 1	1	Dendroplex_picus	349.2	351.1989999999999	49.2	3100	415	0			300
SMA03126_20210609_182000.wav	42	Spectrogram 1	1	Dendroplex_picus	350.0	351.999	50.0	3100	416	0			300
SMA03126_20210609_182000.wav	43	Spectrogram 1	1	Dendroplex_picus	351.2	353.1989999999999	51.2	3100	417	0			300
SMA03126_20210609_182000.wav	44	Spectrogram 1	1	Dendroplex_picus	354.8	356.79900000000004	54.8	3100	418	0			300
SMA03126_20210609_182000.wav	45	Spectrogram 1	1	Dendroplex_picus	330.4	333.59900000000005	30.4	3100	408	0			300
SMA03126_20210609_182000.wav	46	Spectrogram 1	1	Dendroplex_picus	333.2	335.1989999999999	33.2	3100	409	0			300
SMA03126_20210611_175000.wav	47	Spectrogram 1	1	Leptodactylus_fuscus	416.4	418.399	56.4	3000	974	0			360
SMA03126_20210611_175000.wav	48	Spectrogram 1	1	Leptodactylus_fuscus	360.8	363.5990000000001	0.8	3000	972	0			360
SMA03126_20210611_175000.wav	49	Spectrogram 1	1	Leptodactylus_fuscus	371.2	373.1989999999999	11.2	3000	973	0			360
SMA03126_20210611_200000.wav	50	Spectrogram 1	1	Leptodactylus_fuscus	456.0	458.3989999999999	36.0	3000	1136	0			420
SMA03126_20210611_200000.wav	51	Spectrogram 1	1	Leptodactylus_fuscus	463.6	465.5990000000003	43.6	3000	1138	0			420
SMA03126_20210611_200000.wav	52	Spectrogram 1	1	Leptodactylus_fuscus	472.4	474.3989999999998	52.4	3000	1140	0			420
SMA03126_20210611_200000.wav	53	Spectrogram 1	1	Leptodactylus_fuscus	454.4	456.79899999999986	34.4	3000	1135	0			420
SMA03126_20210611_200000.wav	54	Spectrogram 1	1	Leptodactylus_fuscus	440.4	442.3989999999998	20.4	3000	1134	0			420
SMA03126_20210611_200000.wav	55	Spectrogram 1	1	Leptodactylus_fuscus	435.6	437.5990000000003	15.6	3000	1133	0			420
SMA03126_20210611_200000.wav	56	Spectrogram 1	1	Leptodactylus_fuscus	434.8	436.7989999999998	14.8	3000	1132	0			420
SMA03126_20210611_200000.wav	57	Spectrogram 1	1	Leptodactylus_fuscus	434.0	435.9989999999998	14.0	3000	1131	0			420
SMA03126_20210611_200000.wav	58	Spectrogram 1	1	Leptodactylus_fuscus	430.4	432.3989999999998	10.4	3000	1130	0			420
SMA03126_20210611_200000.wav	59	Spectrogram 1	1	Leptodactylus_fuscus	429.2	431.59900000000033	9.2	3000	1129	0			420
SMA03126_20210611_200000.wav	60	Spectrogram 1	1	Leptodactylus_fuscus	462.0	463.9989999999998	42.0	3000	1137	0			420
SMA03126_20210611_200000.wav	61	Spectrogram 1	1	Boana_platanera	421.2	423.199	1.2	2500	0	0			420
SMA03126_20210611_200000.wav	62	Spectrogram 1	1	Leptodactylus_fuscus	468.4	470.3989999999998	48.4	3000	1139	0			420
SMA03126_20210611_200000.wav	63	Spectrogram 1	1	Boana_platanera	445.2	447.599	25.2	2500	6	0			420
SMA03126_20210611_200000.wav	64	Spectrogram 1	1	Boana_platanera	455.2	457.599	35.2	2500	8	0			420
SMA03126_20210611_200000.wav	65	Spectrogram 1	1	Boana_platanera	466.0	467.999	46.0	2500	9	0			420
SMA03126_20210611_200000.wav	66	Spectrogram 1	1	Boana_platanera	437.2	439.999	17.2	2500	5	0			420
SMA03126_20210611_200000.wav	67	Spectrogram 1	1	Boana_platanera	432.8	434.799	12.8	2500	4	0			420
SMA03126_20210611_200000.wav	68	Spectrogram 1	1	Boana_platanera	429.6	431.599	9.6	2500	3	0			420
SMA03126_20210611_200000.wav	69	Spectrogram 1	1	Boana_platanera	428.8	430.799	8.8	2500	2	0			420
SMA03126_20210611_200000.wav	70	Spectrogram 1	1	Boana_platanera	422.0	423.999	2.0	2500	1	0			420
SMA03126_20210611_200000.wav	71	Spectrogram 1	1	Boana_platanera	466.8	468.799	46.8	2500	10	0			420
SMA03126_20210611_200000.wav	72	Spectrogram 1	1	Boana_platanera	469.2	472.399	49.2	2500	12	0			420
SMA03126_20210611_200000.wav	73	Spectrogram 1	1	Boana_platanera	472.0	473.999	52.0	2500	13	0			420
SMA03126_20210611_200000.wav	74	Spectrogram 1	1	Boana_platanera	475.2	477.199	55.2	2500	14	0			420
SMA03126_20210611_200000.wav	75	Spectrogram 1	1	Boana_platanera	467.6	469.599	47.6	2500	11	0			420
SMA03126_20210611_200000.wav	76	Spectrogram 1	1	Boana_platanera	449.2	451.199	29.2	2500	7	0			420
SMA03175ICP_20210324_170000.wav	77	Spectrogram 1	1	Leptodactylus_fragilis	480.0	482.799	0.0	3500	625	0			480
SMA03175ICP_20210324_170000.wav	78	Spectrogram 1	1	Leptodactylus_fragilis	481.6	484.399	1.6	3500	626	0			480
SMA03175ICP_20210324_170000.wav	79	Spectrogram 1	1	Leptodactylus_fragilis	483.2	485.599	3.2	3500	627	0			480
SMA03175ICP_20210324_170000.wav	80	Spectrogram 1	1	Leptodactylus_fragilis	488.8	491.199	8.8	3500	629	0			480
SMA03175ICP_20210324_170000.wav	81	Spectrogram 1	1	Leptodactylus_fragilis	485.6	488.399	5.6	3500	628	0			480
SMA03175ICP_20210324_170000.wav	82	Spectrogram 1	1	Leptodactylus_fragilis	491.2	493.599	11.2	3500	630	0			480
SMA03175ICP_20210324_170000.wav	83	Spectrogram 1	1	Leptodactylus_fragilis	530.8	532.799	50.8	3500	633	0			480
SMA03175ICP_20210324_170000.wav	84	Spectrogram 1	1	Leptodactylus_fragilis	534.4	538.399	54.4	3500	634	0			480
SMA03175ICP_20210324_170000.wav	85	Spectrogram 1	1	Leptodactylus_fragilis	516.4	518.399	36.4	3500	632	0			480
SMA03175ICP_20210324_170000.wav	86	Spectrogram 1	1	Leptodactylus_fragilis	493.2	496.799	13.2	3500	631	0			480
SMA03175ICP_20210326_052000.wav	87	Spectrogram 1	1	Leptodactylus_fuscus	551.6	553.5990000000003	11.6	3000	1141	0			540
SMA03175ICP_20210326_052000.wav	88	Spectrogram 1	1	Leptodactylus_fuscus	573.6	575.5990000000003	33.6	3000	1142	0			540
SMA03175ICP_20210326_052000.wav	89	Spectrogram 1	1	Leptodactylus_fuscus	593.6	595.9989999999999	53.6	3000	1144	0			540
SMA03175ICP_20210326_052000.wav	90	Spectrogram 1	1	Leptodactylus_fuscus	586.8	589.5989999999999	46.8	3000	1143	0			540
SMA03175ICP_20210326_181000.wav	91	Spectrogram 1	1	Dendroplex_picus	600.4	602.399	0.4	3100	355	0			600
SMA03175ICP_20210326_181000.wav	92	Spectrogram 1	1	Dendroplex_picus	655.6	657.599	55.6	3100	364	0			600
SMA03175ICP_20210326_181000.wav	93	Spectrogram 1	1	Dendroplex_picus	628.8	631.599	28.8	3100	359	0			600
SMA03175ICP_20210326_181000.wav	94	Spectrogram 1	1	Dendroplex_picus	645.6	647.599	45.6	3100	362	0			600
SMA03175ICP_20210326_181000.wav	95	Spectrogram 1	1	Dendroplex_picus	644.8	646.799	44.8	3100	361	0			600
SMA03175ICP_20210326_181000.wav	96	Spectrogram 1	1	Dendroplex_picus	656.8	658.799	56.8	3100	365	0			600
SMA03175ICP_20210326_181000.wav	97	Spectrogram 1	1	Dendroplex_picus	642.0	643.999	42.0	3100	360	0			600
SMA03175ICP_20210326_181000.wav	98	Spectrogram 1	1	Dendroplex_picus	620.0	622.799	20.0	3100	358	0			600
SMA03175ICP_20210326_181000.wav	99	Spectrogram 1	1	Dendroplex_picus	614.0	615.999	14.0	3100	357	0			600
SMA03175ICP_20210326_181000.wav	100	Spectrogram 1	1	Dendroplex_picus	650.8	653.599	50.8	3100	363	0			600
SMA03175ICP_20210326_181000.wav	101	Spectrogram 1	1	Dendroplex_picus	608.0	609.999	8.0	3100	356	0			600
SMA03175ICP_20210607_073000.wav	102	Spectrogram 1	1	Patagioenas_cayennensis	660.0	662.399	0.0	1000	1223	0			660
SMA03175ICP_20210607_073000.wav	103	Spectrogram 1	1	Patagioenas_cayennensis	662.0	664.399	2.0	1000	1224	0			660
SMA03175ICP_20210607_073000.wav	104	Spectrogram 1	1	Patagioenas_cayennensis	669.6	672.399	9.6	1000	1225	0			660
SMA03175ICP_20210607_073000.wav	105	Spectrogram 1	1	Patagioenas_cayennensis	677.6	680.399	17.6	1000	1226	0			660
SMA03175ICP_20210607_073000.wav	106	Spectrogram 1	1	Patagioenas_cayennensis	688.4	691.999	28.4	1000	1227	0			660
SMA03175ICP_20210607_073000.wav	107	Spectrogram 1	1	Patagioenas_cayennensis	694.4	696.399	34.4	1000	1228	0			660
SMA03175ICP_20210607_073000.wav	108	Spectrogram 1	1	Patagioenas_cayennensis	704.0	706.799	44.0	1000	1229	0			660
SMA03175ICP_20210608_182000.wav	109	Spectrogram 1	1	Leptodactylus_fuscus	771.6	773.599	51.6	3000	1085	1			720
SMA03175ICP_20210608_182000.wav	110	Spectrogram 1	1	Leptodactylus_fuscus	741.6	743.599	21.6	3000	1079	0			720
SMA03175ICP_20210608_182000.wav	111	Spectrogram 1	1	Leptodactylus_fuscus	774.0	775.999	54.0	3000	1086	0			720
SMA03175ICP_20210608_182000.wav	112	Spectrogram 1	1	Leptodactylus_fuscus	734.8	736.799	14.8	3000	1078	0			720
SMA03175ICP_20210608_182000.wav	113	Spectrogram 1	1	Leptodactylus_fuscus	730.8	733.1990000000001	10.8	3000	1076	0			720
SMA03175ICP_20210608_182000.wav	114	Spectrogram 1	1	Leptodactylus_fuscus	776.8	778.799	56.8	3000	1087	0			720
SMA03175ICP_20210608_182000.wav	115	Spectrogram 1	1	Leptodactylus_fuscus	753.6	755.9990000000001	33.6	3000	1080	0			720
SMA03175ICP_20210608_182000.wav	116	Spectrogram 1	1	Leptodactylus_fuscus	758.8	761.1990000000001	38.8	3000	1081	0			720
SMA03175ICP_20210608_182000.wav	117	Spectrogram 1	1	Leptodactylus_fuscus	760.0	762.3989999999999	40.0	3000	1082	0			720
SMA03175ICP_20210608_182000.wav	118	Spectrogram 1	1	Leptodactylus_fuscus	765.2	767.1990000000001	45.2	3000	1083	0			720
SMA03175ICP_20210608_182000.wav	119	Spectrogram 1	1	Leptodactylus_fuscus	767.2	769.1990000000001	47.2	3000	1084	0			720
SMA03175ICP_20210608_182000.wav	120	Spectrogram 1	1	Leptodactylus_fuscus	732.0	734.3989999999999	12.0	3000	1077	0			720
SMA03210_20210320_054000.wav	121	Spectrogram 1	1	Dendroplex_picus	787.2	789.599	7.2	3100	384	0			780
SMA03210_20210320_054000.wav	122	Spectrogram 1	1	Dendroplex_picus	831.2	833.1990000000001	51.2	3100	390	0			780
SMA03210_20210320_054000.wav	123	Spectrogram 1	1	Dendroplex_picus	798.8	800.799	18.8	3100	385	0			780
SMA03210_20210320_054000.wav	124	Spectrogram 1	1	Dendroplex_picus	799.6	801.999	19.6	3100	386	0			780
SMA03210_20210320_054000.wav	125	Spectrogram 1	1	Dendroplex_picus	814.8	817.199	34.8	3100	387	0			780
SMA03210_20210320_054000.wav	126	Spectrogram 1	1	Dendroplex_picus	822.0	824.399	42.0	3100	388	0			780
SMA03210_20210320_054000.wav	127	Spectrogram 1	1	Dendroplex_picus	830.0	832.399	50.0	3100	389	0			780
SMA03210_20210320_055000.wav	128	Spectrogram 1	1	Dendroplex_picus	851.2	853.599	11.2	3100	378	0			840
SMA03210_20210320_055000.wav	129	Spectrogram 1	1	Dendroplex_picus	859.6	862.399	19.6	3100	379	0			840
SMA03210_20210320_055000.wav	130	Spectrogram 1	1	Dendroplex_picus	861.6	864.799	21.6	3100	380	0			840
SMA03210_20210320_055000.wav	131	Spectrogram 1	1	Dendroplex_picus	867.6	869.5989999999999	27.6	3100	381	0			840
SMA03210_20210320_055000.wav	132	Spectrogram 1	1	Dendroplex_picus	887.6	889.5989999999999	47.6	3100	382	0			840
SMA03210_20210320_055000.wav	133	Spectrogram 1	1	Dendroplex_picus	897.6	899.999	57.6	3100	383	0			840
SMA03210_20210320_075000.wav	134	Spectrogram 1	1	Patagioenas_cayennensis	947.6	949.5989999999999	47.6	1000	1220	0			900
SMA03210_20210320_075000.wav	135	Spectrogram 1	1	Patagioenas_cayennensis	911.2	913.599	11.2	1000	1207	0			900
SMA03210_20210320_075000.wav	136	Spectrogram 1	1	Patagioenas_cayennensis	914.4	916.399	14.4	1000	1208	0			900
SMA03210_20210320_075000.wav	137	Spectrogram 1	1	Patagioenas_cayennensis	920.0	922.799	20.0	1000	1209	0			900
SMA03210_20210320_075000.wav	138	Spectrogram 1	1	Patagioenas_cayennensis	928.4	930.399	28.4	1000	1211	0			900
SMA03210_20210320_075000.wav	139	Spectrogram 1	1	Patagioenas_cayennensis	929.2	931.1990000000001	29.2	1000	1212	0			900
SMA03210_20210320_075000.wav	140	Spectrogram 1	1	Patagioenas_cayennensis	932.0	934.799	32.0	1000	1213	0			900
SMA03210_20210320_075000.wav	141	Spectrogram 1	1	Patagioenas_cayennensis	936.0	937.999	36.0	1000	1214	0			900
SMA03210_20210320_075000.wav	142	Spectrogram 1	1	Patagioenas_cayennensis	938.4	943.999	38.4	1000	1216	0			900
SMA03210_20210320_075000.wav	143	Spectrogram 1	1	Patagioenas_cayennensis	942.8	945.5989999999999	42.8	1000	1217	0			900
SMA03210_20210320_075000.wav	144	Spectrogram 1	1	Patagioenas_cayennensis	944.4	947.1990000000001	44.4	1000	1218	0			900
SMA03210_20210320_075000.wav	145	Spectrogram 1	1	Patagioenas_cayennensis	946.0	948.799	46.0	1000	1219	0			900
SMA03210_20210320_075000.wav	146	Spectrogram 1	1	Patagioenas_cayennensis	954.0	956.799	54.0	1000	1222	0			900
SMA03210_20210320_075000.wav	147	Spectrogram 1	1	Patagioenas_cayennensis	953.2	955.1990000000001	53.2	1000	1221	0			900
SMA03210_20210320_075000.wav	148	Spectrogram 1	1	Patagioenas_cayennensis	927.6	929.5989999999999	27.6	1000	1210	0			900
SMA03210_20210320_075000.wav	149	Spectrogram 1	1	Patagioenas_cayennensis	937.6	939.5989999999999	37.6	1000	1215	0			900
SMA03210_20210320_080000.wav	150	Spectrogram 1	1	Patagioenas_cayennensis	960.0	965.5989999999999	0.0	1000	1200	0			960
SMA03210_20210320_080000.wav	151	Spectrogram 1	1	Patagioenas_cayennensis	1017.6	1019.999	57.6	1000	1206	0			960
SMA03210_20210320_080000.wav	152	Spectrogram 1	1	Patagioenas_cayennensis	1015.6	1017.599	55.6	1000	1205	0			960
SMA03210_20210320_080000.wav	153	Spectrogram 1	1	Patagioenas_cayennensis	1010.0	1011.999	50.0	1000	1204	0			960
SMA03210_20210320_080000.wav	154	Spectrogram 1	1	Patagioenas_cayennensis	1009.2	1011.1990000000001	49.2	1000	1203	0			960
SMA03210_20210320_080000.wav	155	Spectrogram 1	1	Patagioenas_cayennensis	988.0	990.399	28.0	1000	1202	0			960
SMA03210_20210320_080000.wav	156	Spectrogram 1	1	Patagioenas_cayennensis	971.2	973.999	11.2	1000	1201	0			960
SMA03210_20210321_171000.wav	157	Spectrogram 1	1	Patagioenas_cayennensis	1058.4	1061.199	38.4	1000	1199	1			1020
SMA03210_20210321_171000.wav	158	Spectrogram 1	1	Patagioenas_cayennensis	1050.0	1059.599	30.0	1000	1198	0			1020
SMA03210_20210321_171000.wav	159	Spectrogram 1	1	Patagioenas_cayennensis	1044.4	1047.199	24.4	1000	1197	0			1020
SMA03210_20210321_171000.wav	160	Spectrogram 1	1	Patagioenas_cayennensis	1042.0	1044.799	22.0	1000	1196	1			1020
SMA03210_20210321_171000.wav	161	Spectrogram 1	1	Patagioenas_cayennensis	1037.2	1039.999	17.2	1000	1195	0			1020
SMA03210_20210321_171000.wav	162	Spectrogram 1	1	Patagioenas_cayennensis	1034.0	1038.399	14.0	1000	1194	1			1020
SMA03210_20210321_171000.wav	163	Spectrogram 1	1	Patagioenas_cayennensis	1028.4	1035.199	8.4	1000	1193	0			1020
SMA03210_20210321_171000.wav	164	Spectrogram 1	1	Patagioenas_cayennensis	1025.6	1027.599	5.6	1000	1192	0			1020
SMA03210_20210321_171000.wav	165	Spectrogram 1	1	Patagioenas_cayennensis	1020.4	1023.199	0.4	1000	1191	0			1020
SMA03210_20210326_175000.wav	166	Spectrogram 1	1	Leptodactylus_fuscus	1087.6	1089.5990000000002	7.6	3000	1148	0			1080
SMA03210_20210326_175000.wav	167	Spectrogram 1	1	Leptodactylus_fuscus	1090.0	1092.399	10.0	3000	1149	0			1080
SMA03210_20210326_175000.wav	168	Spectrogram 1	1	Leptodactylus_fuscus	1091.2	1093.1990000000003	11.2	3000	1150	0			1080
SMA03210_20210326_175000.wav	169	Spectrogram 1	1	Leptodactylus_fuscus	1084.8	1086.7989999999998	4.8	3000	1146	0			1080
SMA03210_20210326_175000.wav	170	Spectrogram 1	1	Leptodactylus_fuscus	1116.8	1118.7989999999998	36.8	3000	1152	0			1080
SMA03210_20210326_175000.wav	171	Spectrogram 1	1	Leptodactylus_fuscus	1130.8	1133.1989999999998	50.8	3000	1153	0			1080
SMA03210_20210326_175000.wav	172	Spectrogram 1	1	Leptodactylus_fuscus	1116.0	1117.9989999999998	36.0	3000	1151	1			1080
SMA03210_20210326_175000.wav	173	Spectrogram 1	1	Dendropsophus_microcephalus	1117.6	1119.999	37.6	7200	517	1			1080
SMA03210_20210326_175000.wav	174	Spectrogram 1	1	Dendropsophus_microcephalus	1118.8	1121.599	38.8	7200	518	0			1080
SMA03210_20210326_175000.wav	175	Spectrogram 1	1	Leptodactylus_fuscus	1085.6	1087.5990000000002	5.6	3000	1147	0			1080
SMA03210_20210326_175000.wav	176	Spectrogram 1	1	Dendropsophus_microcephalus	1116.4	1118.799	36.4	7200	516	0			1080
SMA03210_20210326_180000.wav	177	Spectrogram 1	1	Leptodactylus_fuscus	1182.8	1184.799	42.8	3000	1101	0			1140
SMA03210_20210326_180000.wav	178	Spectrogram 1	1	Leptodactylus_fuscus	1150.8	1152.799	10.8	3000	1099	0			1140
SMA03210_20210326_180000.wav	179	Spectrogram 1	1	Leptodactylus_fuscus	1164.4	1166.799	24.4	3000	1100	0			1140
SMA03210_20210326_180000.wav	180	Spectrogram 1	1	Dendropsophus_microcephalus	1148.4	1150.399	8.4	7200	427	0			1140
SMA03210_20210326_180000.wav	181	Spectrogram 1	1	Dendropsophus_microcephalus	1142.4	1149.599	2.4	7200	426	0			1140
SMA03247_20210322_180000.wav	182	Spectrogram 1	1	Leptodactylus_fuscus	1200.0	1201.999	0.0	3000	1005	0			1200
SMA03247_20210322_180000.wav	183	Spectrogram 1	1	Leptodactylus_fuscus	1206.0	1207.999	6.0	3000	1007	0			1200
SMA03247_20210322_180000.wav	184	Spectrogram 1	1	Leptodactylus_fuscus	1206.8	1208.799	6.8	3000	1008	0			1200
SMA03247_20210322_180000.wav	185	Spectrogram 1	1	Leptodactylus_fuscus	1210.0	1211.999	10.0	3000	1009	0			1200
SMA03247_20210322_180000.wav	186	Spectrogram 1	1	Leptodactylus_fuscus	1211.6	1214.399	11.6	3000	1010	0			1200
SMA03247_20210322_180000.wav	187	Spectrogram 1	1	Leptodactylus_fuscus	1217.2	1219.199	17.2	3000	1011	0			1200
SMA03247_20210322_180000.wav	188	Spectrogram 1	1	Leptodactylus_fuscus	1218.8	1220.799	18.8	3000	1012	0			1200
SMA03247_20210322_180000.wav	189	Spectrogram 1	1	Leptodactylus_fuscus	1202.0	1203.999	2.0	3000	1006	0			1200
SMA03247_20210322_180000.wav	190	Spectrogram 1	1	Leptodactylus_fuscus	1248.4	1250.399	48.4	3000	1014	0			1200
SMA03247_20210322_180000.wav	191	Spectrogram 1	1	Leptodactylus_fragilis	1219.2	1221.599	19.2	3500	567	0			1200
SMA03247_20210322_180000.wav	192	Spectrogram 1	1	Leptodactylus_fragilis	1248.8	1250.799	48.8	3500	572	0			1200
SMA03247_20210322_180000.wav	193	Spectrogram 1	1	Leptodactylus_fragilis	1244.4	1246.399	44.4	3500	571	0			1200
SMA03247_20210322_180000.wav	194	Spectrogram 1	1	Leptodactylus_fragilis	1233.6	1235.599	33.6	3500	570	0			1200
SMA03247_20210322_180000.wav	195	Spectrogram 1	1	Leptodactylus_fragilis	1202.8	1204.799	2.8	3500	561	0			1200
SMA03247_20210322_180000.wav	196	Spectrogram 1	1	Leptodactylus_fragilis	1204.0	1205.999	4.0	3500	562	0			1200
SMA03247_20210322_180000.wav	197	Spectrogram 1	1	Leptodactylus_fuscus	1234.8	1237.599	34.8	3000	1013	0			1200
SMA03247_20210322_180000.wav	198	Spectrogram 1	1	Leptodactylus_fragilis	1227.6	1229.599	27.6	3500	569	1			1200
SMA03247_20210322_180000.wav	199	Spectrogram 1	1	Leptodactylus_fragilis	1226.4	1228.399	26.4	3500	568	0			1200
SMA03247_20210322_180000.wav	200	Spectrogram 1	1	Leptodactylus_fragilis	1249.6	1251.599	49.6	3500	573	0			1200
SMA03247_20210322_180000.wav	201	Spectrogram 1	1	Leptodactylus_fragilis	1254.4	1256.799	54.4	3500	574	0			1200
SMA03247_20210322_180000.wav	202	Spectrogram 1	1	Leptodactylus_fragilis	1201.6	1203.999	1.6	3500	560	0			1200
SMA03247_20210322_180000.wav	203	Spectrogram 1	1	Leptodactylus_fragilis	1206.0	1208.399	6.0	3500	563	0			1200
SMA03247_20210322_180000.wav	204	Spectrogram 1	1	Dendropsophus_microcephalus	1225.2	1231.599	25.2	7200	429	0			1200
SMA03247_20210322_180000.wav	205	Spectrogram 1	1	Dendropsophus_microcephalus	1217.2	1224.3990000000001	17.2	7200	428	0			1200
SMA03247_20210322_180000.wav	206	Spectrogram 1	1	Leptodactylus_fragilis	1207.6	1209.599	7.6	3500	564	0			1200
SMA03247_20210322_180000.wav	207	Spectrogram 1	1	Leptodactylus_fragilis	1209.6	1211.999	9.6	3500	565	0			1200
SMA03247_20210322_180000.wav	208	Spectrogram 1	1	Leptodactylus_fragilis	1217.6	1219.599	17.6	3500	566	0			1200
SMA03247_20210322_181000.wav	209	Spectrogram 1	1	Leptodactylus_fragilis	1299.6	1301.999	39.6	3500	721	0			1260
SMA03247_20210322_181000.wav	210	Spectrogram 1	1	Leptodactylus_fragilis	1303.2	1305.1989999999998	43.2	3500	722	0			1260
SMA03247_20210322_181000.wav	211	Spectrogram 1	1	Leptodactylus_fragilis	1308.0	1309.999	48.0	3500	723	0			1260
