Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
78	Spectrogram 1	1	29.408000000	29.621333333	6585.938	6890.625	6750.000	
79	Spectrogram 1	1	29.504000000	29.674666667	2531.250	3000.000	2812.500	Dendropsophus_microcephalus
80	Spectrogram 1	1	30.474666667	30.976000000	5578.125	5976.562	5625.000	
81	Spectrogram 1	1	31.765333333	32.106666667	8953.125	10781.250	10500.000	
82	Spectrogram 1	1	31.797333333	32.501333333	5554.688	6304.688	5812.500	
83	Spectrogram 1	1	31.968000000	32.106666667	7312.500	7734.375	7500.000	
84	Spectrogram 1	1	32.309333333	32.501333333	2390.625	3281.250	2812.500	Dendropsophus_microcephalus
85	Spectrogram 1	1	32.373333333	33.162666667	22078.125	23414.062	22781.250	
86	Spectrogram 1	1	32.896000000	33.120000000	23695.312	24000.000	23906.250	
87	Spectrogram 1	1	33.152000000	33.824000000	5554.688	5976.562	5625.000	
88	Spectrogram 1	1	34.005333333	34.144000000	9070.312	9539.062	9093.750	
89	Spectrogram 1	1	34.016000000	34.218666667	5671.875	6351.562	5812.500	
90	Spectrogram 1	1	34.016000000	34.186666667	2367.188	3046.875	2625.000	
91	Spectrogram 1	1	34.325333333	34.752000000	5531.250	6023.438	5531.250	
92	Spectrogram 1	1	34.688000000	34.816000000	890.625	1570.312	1031.250	
93	Spectrogram 1	1	34.794666667	36.426666667	22101.562	24000.000	23343.750	
94	Spectrogram 1	1	35.168000000	35.413333333	3515.625	3890.625	3750.000	
95	Spectrogram 1	1	35.584000000	35.744000000	2437.500	3351.562	2812.500	Dendropsophus_microcephalus
96	Spectrogram 1	1	36.490666667	36.650666667	3492.188	3867.188	3843.750	
97	Spectrogram 1	1	36.992000000	37.546666667	5554.688	6468.750	5812.500	
98	Spectrogram 1	1	37.322666667	37.514666667	2507.812	3468.750	2812.500	Dendropsophus_microcephalus
99	Spectrogram 1	1	37.674666667	37.866666667	3562.500	3914.062	3843.750	
100	Spectrogram 1	1	37.952000000	38.688000000	5507.812	5976.562	5531.250	
101	Spectrogram 1	1	38.709333333	39.744000000	22078.125	24000.000	23062.500	
102	Spectrogram 1	1	38.805333333	38.944000000	7335.938	7710.938	7500.000	
103	Spectrogram 1	1	39.466666667	40.064000000	5531.250	6398.438	6000.000	
104	Spectrogram 1	1	39.552000000	39.637333333	1148.438	1851.562	1781.250	
105	Spectrogram 1	1	39.722666667	40.096000000	2484.375	3796.875	3750.000	Dendropsophus_microcephalus
106	Spectrogram 1	1	39.989333333	40.128000000	867.188	1546.875	1031.250	
107	Spectrogram 1	1	40.629333333	41.226666667	5531.250	6398.438	5812.500	
108	Spectrogram 1	1	40.768000000	41.280000000	22523.438	24000.000	23156.250	
109	Spectrogram 1	1	40.981333333	41.173333333	2507.812	3562.500	3000.000	Dendropsophus_microcephalus
110	Spectrogram 1	1	41.802666667	42.304000000	5601.562	6000.000	5625.000	
111	Spectrogram 1	1	43.146666667	43.882666667	5507.812	6421.875	5812.500	
112	Spectrogram 1	1	43.392000000	43.701333333	22593.750	24000.000	23437.500	
113	Spectrogram 1	1	43.562666667	43.765333333	2273.438	3375.000	3187.500	Dendropsophus_microcephalus
114	Spectrogram 1	1	43.946666667	44.117333333	2765.625	3187.500	3093.750	
115	Spectrogram 1	1	45.056000000	45.216000000	2882.812	3304.688	3187.500	
116	Spectrogram 1	1	45.066666667	46.602666667	21937.500	24000.000	23343.750	
117	Spectrogram 1	1	45.408000000	45.802666667	2296.875	3539.062	3281.250	Dendropsophus_microcephalus
118	Spectrogram 1	1	45.610666667	46.218666667	5578.125	6375.000	5812.500	
119	Spectrogram 1	1	46.581333333	46.752000000	2765.625	3328.125	3281.250	
120	Spectrogram 1	1	46.965333333	47.157333333	2765.625	3375.000	3187.500	
121	Spectrogram 1	1	47.061333333	47.434666667	5601.562	6257.812	5625.000	
122	Spectrogram 1	1	47.445333333	47.669333333	2765.625	3351.562	3187.500	
123	Spectrogram 1	1	47.893333333	48.106666667	2789.062	3281.250	3187.500	
124	Spectrogram 1	1	48.106666667	48.480000000	5648.438	5976.562	5718.750	
125	Spectrogram 1	1	48.608000000	50.154666667	22101.562	24000.000	22781.250	
126	Spectrogram 1	1	48.608000000	48.960000000	5648.438	6070.312	5718.750	
127	Spectrogram 1	1	49.088000000	49.226666667	2742.188	3234.375	3187.500	
128	Spectrogram 1	1	50.090666667	50.485333333	5601.562	6000.000	5625.000	
129	Spectrogram 1	1	50.880000000	51.274666667	5578.125	5906.250	5625.000	
130	Spectrogram 1	1	51.413333333	51.786666667	5554.688	6398.438	5625.000	
131	Spectrogram 1	1	52.320000000	52.576000000	5507.812	6281.250	5812.500	
132	Spectrogram 1	1	52.352000000	52.501333333	2484.375	3023.438	2906.250	Dendropsophus_microcephalus
133	Spectrogram 1	1	52.661333333	53.013333333	5554.688	6000.000	5625.000	
134	Spectrogram 1	1	53.472000000	53.994666667	22265.625	23367.188	22968.750	
135	Spectrogram 1	1	53.728000000	54.314666667	5554.688	6304.688	5812.500	
136	Spectrogram 1	1	53.781333333	53.888000000	2789.062	3281.250	3187.500	
137	Spectrogram 1	1	54.133333333	54.325333333	2390.625	3375.000	3187.500	
138	Spectrogram 1	1	54.250666667	54.944000000	22171.875	24000.000	23156.250	
139	Spectrogram 1	1	54.304000000	54.464000000	843.750	1476.562	1125.000	
140	Spectrogram 1	1	55.104000000	55.904000000	5531.250	6375.000	5812.500	
141	Spectrogram 1	1	55.680000000	55.861333333	2460.938	3046.875	2812.500	Dendropsophus_microcephalus
142	Spectrogram 1	1	56.544000000	57.290666667	21726.562	24000.000	23062.500	
143	Spectrogram 1	1	56.576000000	57.546666667	5554.688	6398.438	6093.750	
144	Spectrogram 1	1	57.184000000	57.365333333	2343.750	3070.312	2718.750	Dendropsophus_microcephalus
145	Spectrogram 1	1	57.408000000	57.493333333	23226.562	23929.688	23437.500	
146	Spectrogram 1	1	57.717333333	58.186666667	5531.250	5976.562	5531.250	
147	Spectrogram 1	1	58.005333333	58.090666667	23250.000	23976.562	23531.250	
148	Spectrogram 1	1	58.400000000	58.581333333	2414.062	3468.750	2812.500	Dendropsophus_microcephalus
149	Spectrogram 1	1	58.410666667	58.624000000	5625.000	6539.062	6000.000	
150	Spectrogram 1	1	59.146666667	59.573333333	5507.812	6000.000	5531.250	
