Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
53	Spectrogram 1	1	45.866666667	46.624000000	140.625	632.812	140.625	
54	Spectrogram 1	1	48.256000000	49.514666667	1031.250	5929.688	3328.125	Crotophaga_ani
55	Spectrogram 1	1	50.336000000	50.677333333	164.062	515.625	187.500	
56	Spectrogram 1	1	50.986666667	51.701333333	3187.500	5835.938	4171.875	
57	Spectrogram 1	1	51.008000000	51.274666667	1640.625	2976.562	2953.125	
58	Spectrogram 1	1	51.349333333	51.658666667	1570.312	2789.062	2531.250	
59	Spectrogram 1	1	51.626666667	52.032000000	210.938	539.062	468.750	
60	Spectrogram 1	1	52.266666667	52.458666667	3257.812	3960.938	3609.375	
61	Spectrogram 1	1	52.544000000	53.002666667	1804.688	2601.562	2484.375	Pitangus_sulphuratus
62	Spectrogram 1	1	52.672000000	53.109333333	164.062	468.750	234.375	
63	Spectrogram 1	1	54.112000000	54.645333333	187.500	515.625	421.875	
64	Spectrogram 1	1	54.496000000	54.922666667	3187.500	5976.562	3890.625	
65	Spectrogram 1	1	54.517333333	54.826666667	1617.188	2859.375	2625.000	
66	Spectrogram 1	1	55.818666667	56.000000000	3234.375	3867.188	3421.875	
67	Spectrogram 1	1	56.106666667	56.405333333	2273.438	2625.000	2531.250	Pitangus_sulphuratus
68	Spectrogram 1	1	56.917333333	57.184000000	4242.188	5835.938	5812.500	
69	Spectrogram 1	1	57.120000000	58.922666667	1546.875	5906.250	3937.500	
70	Spectrogram 1	1	57.504000000	57.877333333	1617.188	2835.938	1781.250	
71	Spectrogram 1	1	58.688000000	59.189333333	164.062	515.625	187.500	
72	Spectrogram 1	1	59.392000000	59.925333333	1804.688	2671.875	2531.250	Pitangus_sulphuratus
